"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Object,424295,apunte,424295,NCMP000,424295,"Garcia_Isabel_ES.eaf"
Process,430145,encontrar,430145,VMIP3S0,430145,"Garcia_Isabel_ES.eaf"
Seeing,490481,mirar,490481,VMIP3S0,490481,"Garcia_Isabel_ES.eaf"
A-StateOfMind,490781,extrañar,490781,VMP00SF,490781,"Garcia_Isabel_ES.eaf"
Seeing,494752,mirar,494752,VMIP3S0,494752,"Garcia_Isabel_ES.eaf"
StateOfMind,495324,asombro,495324,NCMS000,495324,"Garcia_Isabel_ES.eaf"
Location,495896,derecha,495896,NCFS000,495896,"Garcia_Isabel_ES.eaf"
Location,496468,izquierda,496468,NCFS000,496468,"Garcia_Isabel_ES.eaf"
IntentionalPsychologicalProcess,497326,entender,497326,VMN0000,497326,"Garcia_Isabel_ES.eaf"
-,509634,más,509634,RG,509634,"Garcia_Isabel_ES.eaf"
Time,509854,tarde,509854,RG,509854,"Garcia_Isabel_ES.eaf"
Location,510514,calle,510514,NCFS000,510514,"Garcia_Isabel_ES.eaf"
Seeing,514057,mirar,514057,VMIP3S0,514057,"Garcia_Isabel_ES.eaf"
Location,514649,derecha,514649,NCFS000,514649,"Garcia_Isabel_ES.eaf"
Location,515241,izquierda,515241,NCFS000,515241,"Garcia_Isabel_ES.eaf"
Aux,515833,intentar,515833,VMG0000,515833,"Garcia_Isabel_ES.eaf"
IntentionalPsychologicalProcess,516129,localizar,516129,VMN0000,516129,"Garcia_Isabel_ES.eaf"
-,516721,origen,516721,NCMS000,516721,"Garcia_Isabel_ES.eaf"
RadiatingSound,517609,sonido,517609,NCMS000,517609,"Garcia_Isabel_ES.eaf"
Walking,518986,subir,518986,VMIP3S0,518986,"Garcia_Isabel_ES.eaf"
Location,519955,colina,519955,NCFS000,519955,"Garcia_Isabel_ES.eaf"
Vegetable,520601,vegetación,520601,NCFS000,520601,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,520924,frondoso,520924,AQ0FS0,520924,"Garcia_Isabel_ES.eaf"
Motion,523627,detener,523627,VMIP3S0,523627,"Garcia_Isabel_ES.eaf"
Hearing,524225,escuchar,524225,VMN0000,524225,"Garcia_Isabel_ES.eaf"
Aux,527430,seguir,527430,VMIP3S0,527430,"Garcia_Isabel_ES.eaf"
Walking,527774,subir,527774,VMG0000,527774,"Garcia_Isabel_ES.eaf"
-,528118,rápidamente,528118,RG,528118,"Garcia_Isabel_ES.eaf"
-,531417,final,531417,NCFS000,531417,"Garcia_Isabel_ES.eaf"
Location,532212,colina,532212,NCFS000,532212,"Garcia_Isabel_ES.eaf"
Motion,533007,llegar,533007,VMIP3S0,533007,"Garcia_Isabel_ES.eaf"
Location,533802,explanada,533802,NCFS000,533802,"Garcia_Isabel_ES.eaf"
located,534332,estar,534332,VAIP3P0,534332,"Garcia_Isabel_ES.eaf"
-,534597,también,534597,RG,534597,"Garcia_Isabel_ES.eaf"
Location,536187,cielo,536187,NCMS000,536187,"Garcia_Isabel_ES.eaf"
Aux,536452,estar,536452,VAIP3S0,536452,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,536717,despejar,536717,VMP00SM,536717,"Garcia_Isabel_ES.eaf"
Seeing,539469,mirar,539469,VMIP3P0,539469,"Garcia_Isabel_ES.eaf"
A-StateOfMind,540621,asombrar,540621,VMP00PM,540621,"Garcia_Isabel_ES.eaf"
Seeing,541485,mirar,541485,VMIP3P0,541485,"Garcia_Isabel_ES.eaf"
Location,542349,lado,542349,NCMP000,542349,"Garcia_Isabel_ES.eaf"
Seeing,556414,mirar,556414,VMIP3P0,556414,"Garcia_Isabel_ES.eaf"
Location,557164,cielo,557164,NCMS000,557164,"Garcia_Isabel_ES.eaf"
RadiatingSound,557914,voz,557914,NCFS000,557914,"Garcia_Isabel_ES.eaf"
Process,558164,parecer,558164,VMIP3S0,558164,"Garcia_Isabel_ES.eaf"
Motion,558414,provenir,558414,VMN0000,558414,"Garcia_Isabel_ES.eaf"
Location,559164,sitio,559164,NCMS000,559164,"Garcia_Isabel_ES.eaf"
Location,560164,lado,560164,NCMP000,560164,"Garcia_Isabel_ES.eaf"
BodyMotion,595132,llevar,595132,VMIP3S0,595132,"Garcia_Isabel_ES.eaf"
BodyPart,595594,mano,595594,NCFS000,595594,"Garcia_Isabel_ES.eaf"
BodyPart,596287,cabeza,596287,NCFS000,596287,"Garcia_Isabel_ES.eaf"
Seeing,642712,mirar,642712,VMIP3S0,642712,"Garcia_Isabel_ES.eaf"
A-StateOfMind,642952,serio,642952,AQ0MS0,642952,"Garcia_Isabel_ES.eaf"
Gesture,696676,asentir,696676,VMIP3S0,696676,"Garcia_Isabel_ES.eaf"
Seeing,701293,mirar,701293,VMIP3P0,701293,"Garcia_Isabel_ES.eaf"
Seeing,707600,intercambiar_miradas,707600,VMIP3P0,707600,"Garcia_Isabel_ES.eaf"
Gesture,709304,encoger_de_hombros,709304,VMIP3S0,709304,"Garcia_Isabel_ES.eaf"
Gesture,710156,negar_con_la_cabeza,710156,VMIP3S0,710156,"Garcia_Isabel_ES.eaf"
-,711434,también,711434,RG,711434,"Garcia_Isabel_ES.eaf"
BodyMotion,718439,alzar,718439,VMIP3S0,718439,"Garcia_Isabel_ES.eaf"
BodyPart,718881,brazo,718881,NCMP000,718881,"Garcia_Isabel_ES.eaf"
Location,719544,cielo,719544,NCMS000,719544,"Garcia_Isabel_ES.eaf"
Gesture,725991,sacudir_la_cabeza,725991,VMIP3S0,725991,"Garcia_Isabel_ES.eaf"
Gesture,741148,encoger_de_hombros,741148,VMIP3S0,741148,"Garcia_Isabel_ES.eaf"
Gesture,743243,asentir,743243,VMIP3S0,743243,"Garcia_Isabel_ES.eaf"
Motion,750149,alejar,750149,VMIP3P0,750149,"Garcia_Isabel_ES.eaf"
Location,750413,colina,750413,NCFS000,750413,"Garcia_Isabel_ES.eaf"
-,750677,abajo,750677,RG,750677,"Garcia_Isabel_ES.eaf"
Vegetable,751733,árbol,751733,NCMP000,751733,"Garcia_Isabel_ES.eaf"
Location,752789,playa,752789,NCFS000,752789,"Garcia_Isabel_ES.eaf"
FilmLanguage,758501,fundir,758501,VMIP3S0,758501,"Garcia_Isabel_ES.eaf"
-,758931,negro,758931,NCMS000,758931,"Garcia_Isabel_ES.eaf"
Location,760385,azotea,760385,NCFS000,760385,"Garcia_Isabel_ES.eaf"
Human,761120,mujer,761120,NCFS000,761120,"Garcia_Isabel_ES.eaf"
BodyMotion,761365,tender,761365,VMIP3S0,761365,"Garcia_Isabel_ES.eaf"
Clothing,761610,ropa,761610,NCFS000,761610,"Garcia_Isabel_ES.eaf"
-,762752,no,762752,RN,762752,"Garcia_Isabel_ES.eaf"
-,763250,no,763250,RN,763250,"Garcia_Isabel_ES.eaf"
Aux,763499,haber,763499,VAIP1S0,763499,"Garcia_Isabel_ES.eaf"
Aux,763748,terminar,763748,VMP00SM,763748,"Garcia_Isabel_ES.eaf"
BodyMotion,764246,tender,764246,VMN0000,764246,"Garcia_Isabel_ES.eaf"
Aux,764993,tener,764993,VMIP1S0,764993,"Garcia_Isabel_ES.eaf"
Process,765491,dar_se_prisa,765491,VMN0000,765491,"Garcia_Isabel_ES.eaf"
Seeing,766781,mirar,766781,VMIP3S0,766781,"Garcia_Isabel_ES.eaf"
Location,767279,cielo,767279,NCMS000,767279,"Garcia_Isabel_ES.eaf"
-,768447,no,768447,RN,768447,"Garcia_Isabel_ES.eaf"
Communication,769432,hablar,769432,VMIP2S2,769432,"Garcia_Isabel_ES.eaf"
-,769826,sí,769826,RG,769826,"Garcia_Isabel_ES.eaf"
Object,770417,maleta,770417,NCFP000,770417,"Garcia_Isabel_ES.eaf"
Aux,770614,estar,770614,VAIP3P0,770614,"Garcia_Isabel_ES.eaf"
-,771008,punto,771008,NCMS000,771008,"Garcia_Isabel_ES.eaf"
Hearing,774968,oír,774968,VMM02S0,774968,"Garcia_Isabel_ES.eaf"
Time,775420,ahora,775420,RG,775420,"Garcia_Isabel_ES.eaf"
-,775646,no,775646,RN,775646,"Garcia_Isabel_ES.eaf"
Aux,775872,poder,775872,VMIP1S0,775872,"Garcia_Isabel_ES.eaf"
Communication,776098,hablar,776098,VMN0000,776098,"Garcia_Isabel_ES.eaf"
Aux,776550,tener,776550,VMIP1S0,776550,"Garcia_Isabel_ES.eaf"
Process,777002,dejar,777002,VMN0000,777002,"Garcia_Isabel_ES.eaf"
Seeing,778113,mirar,778113,VMIP3S0,778113,"Garcia_Isabel_ES.eaf"
A-StateOfMind,778407,extrañar,778407,VMP00SF,778407,"Garcia_Isabel_ES.eaf"
A-PositionalAttribute,781211,próximo,781211,AQ0FS0,781211,"Garcia_Isabel_ES.eaf"
FilmLanguage,783989,fondo,783989,NCMS000,783989,"Garcia_Isabel_ES.eaf"
A-ColorAttribute,784284,blanco,784284,AQ0MS0,784284,"Garcia_Isabel_ES.eaf"
-,785169,frase,785169,NCFS000,785169,"Garcia_Isabel_ES.eaf"
Process,785759,pasar,785759,VMIP3S0,785759,"Garcia_Isabel_ES.eaf"
A-PositionalAttribute,786644,seguir,786644,VMP00SF,786644,"Garcia_Isabel_ES.eaf"
-,787529,línea,787529,NCFS000,787529,"Garcia_Isabel_ES.eaf"
A-PositionalAttribute,787824,continuo,787824,AQ0FS0,787824,"Garcia_Isabel_ES.eaf"
Time,5933,día,5933,NCMS000,5933,"Jimenez_Jose_ES.eaf"
Location,7069,playa,7069,NCFS000,7069,"Jimenez_Jose_ES.eaf"
Human,7921,pareja,7921,NCFS000,7921,"Jimenez_Jose_ES.eaf"
Walking,8205,pasear,8205,VMIP3S0,8205,"Jimenez_Jose_ES.eaf"
Animal,9057,perro,9057,NCMS000,9057,"Jimenez_Jose_ES.eaf"
Human,9909,corredor,9909,NCMS000,9909,"Jimenez_Jose_ES.eaf"
Process,10193,pasar,10193,VMIP3S0,10193,"Jimenez_Jose_ES.eaf"
Location,11045,lado,11045,NCMS000,11045,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,25312,lujoso,25312,AQ0MS0,25312,"Jimenez_Jose_ES.eaf"
-,25877,coche,25877,NCMS000,25877,"Jimenez_Jose_ES.eaf"
A-ColorAttribute,26442,blanco,26442,AQ0MS0,26442,"Jimenez_Jose_ES.eaf"
Motion,27572,detener,27572,VMIP3S0,27572,"Jimenez_Jose_ES.eaf"
Location,29267,playa,29267,NCFS000,29267,"Jimenez_Jose_ES.eaf"
Human,32368,conductor,32368,NCMS000,32368,"Jimenez_Jose_ES.eaf"
Motion,32542,apear,32542,VMIP3S0,32542,"Jimenez_Jose_ES.eaf"
Putting,43845,guardar,43845,VMIP3S0,43845,"Jimenez_Jose_ES.eaf"
Object,44155,maletín,44155,NCMS000,44155,"Jimenez_Jose_ES.eaf"
Location,44620,maletero,44620,NCMS000,44620,"Jimenez_Jose_ES.eaf"
Putting,54905,sacar,54905,VMIP3S0,54905,"Jimenez_Jose_ES.eaf"
Clothing,55505,gafas,55505,NCFP000,55505,"Jimenez_Jose_ES.eaf"
-,56105,sol,56105,NCMS000,56105,"Jimenez_Jose_ES.eaf"
Putting,57305,poner,57305,VMIP3S0,57305,"Jimenez_Jose_ES.eaf"
Dressing,57905,vestir,57905,VMIP3S0,57905,"Jimenez_Jose_ES.eaf"
Clothing,58505,traje,58505,NCMS000,58505,"Jimenez_Jose_ES.eaf"
A-ColorAttribute,58805,gris,58805,AQ0CS0,58805,"Jimenez_Jose_ES.eaf"
Clothing,59405,corbata,59405,NCFS000,59405,"Jimenez_Jose_ES.eaf"
Human,66442,empresario,66442,NCMS000,66442,"Jimenez_Jose_ES.eaf"
A-ColorAttribute,68150,pelirrojo,68150,AQ0MS0,68150,"Jimenez_Jose_ES.eaf"
Time,69245,año,69245,NCMP000,69245,"Jimenez_Jose_ES.eaf"
Walking,69683,pasear,69683,VMIP3S0,69683,"Jimenez_Jose_ES.eaf"
Location,70340,playa,70340,NCFS000,70340,"Jimenez_Jose_ES.eaf"
Touching,70559,sujetar,70559,VMG0000,70559,"Jimenez_Jose_ES.eaf"
Object,70997,móvil,70997,NCMS000,70997,"Jimenez_Jose_ES.eaf"
Time,92827,ahora,92827,RG,92827,"Jimenez_Jose_ES.eaf"
Clothing,93437,bañador,93437,NCMS000,93437,"Jimenez_Jose_ES.eaf"
BodyMotion,94657,tumbar,94657,VMIP3S0,94657,"Jimenez_Jose_ES.eaf"
Object,95572,toalla,95572,NCFS000,95572,"Jimenez_Jose_ES.eaf"
BodyMotion,96182,cerrar,96182,VMM02S0,96182,"Jimenez_Jose_ES.eaf"
BodyPart,96792,ojo,96792,NCMP000,96792,"Jimenez_Jose_ES.eaf"
BodyMotion,103555,frotar,103555,VMIP3S0,103555,"Jimenez_Jose_ES.eaf"
BodyPart,104095,ojo,104095,NCMP000,104095,"Jimenez_Jose_ES.eaf"
BodyPart,104905,mano,104905,NCFP000,104905,"Jimenez_Jose_ES.eaf"
BodyMotion,105715,estirar,105715,VMIP3S0,105715,"Jimenez_Jose_ES.eaf"
Touching,106255,coger,106255,VMIP3S0,106255,"Jimenez_Jose_ES.eaf"
Location,107335,arena,107335,NCFS000,107335,"Jimenez_Jose_ES.eaf"
-,107875,luego,107875,RG,107875,"Jimenez_Jose_ES.eaf"
Aux,108145,dejar,108145,VMN0000,108145,"Jimenez_Jose_ES.eaf"
Motion,108685,caer,108685,VMN0000,108685,"Jimenez_Jose_ES.eaf"
BodyPart,109495,dedo,109495,NCMP000,109495,"Jimenez_Jose_ES.eaf"
Seeing,131092,mirar,131092,VMIP3S0,131092,"Jimenez_Jose_ES.eaf"
Location,131764,lado,131764,NCMP000,131764,"Jimenez_Jose_ES.eaf"
IntentionalPsychologicalProcess,141539,buscar,141539,VMIP3S0,141539,"Jimenez_Jose_ES.eaf"
Clothing,142939,ropa,142939,NCFS000,142939,"Jimenez_Jose_ES.eaf"
BodyMotion,162276,levantar,162276,VMIP3S0,162276,"Jimenez_Jose_ES.eaf"
Walking,165035,caminar,165035,VMIP3S0,165035,"Jimenez_Jose_ES.eaf"
Location,166070,playa,166070,NCFS000,166070,"Jimenez_Jose_ES.eaf"
Clothing,166760,bañador,166760,NCMS000,166760,"Jimenez_Jose_ES.eaf"
Seeing,167105,mirar,167105,VMG0000,167105,"Jimenez_Jose_ES.eaf"
Location,168140,alrededor,168140,NCMS000,168140,"Jimenez_Jose_ES.eaf"
Gesture,168830,gesto,168830,NCMS000,168830,"Jimenez_Jose_ES.eaf"
A-StateOfMind,169175,extrañar,169175,VMP00SM,169175,"Jimenez_Jose_ES.eaf"
Aux,174722,seguir,174722,VMIP3S0,174722,"Jimenez_Jose_ES.eaf"
Walking,175218,caminar,175218,VMG0000,175218,"Jimenez_Jose_ES.eaf"
-,176210,rumbo,176210,NCMS000,176210,"Jimenez_Jose_ES.eaf"
A-PositionalAttribute,176706,fijo,176706,AQ0MS0,176706,"Jimenez_Jose_ES.eaf"
Motion,180400,detener,180400,VMIP3S0,180400,"Jimenez_Jose_ES.eaf"
Motion,181198,dirigir,181198,VMIP3S0,181198,"Jimenez_Jose_ES.eaf"
-,181464,a_donde,181464,RG,181464,"Jimenez_Jose_ES.eaf"
located,181730,estar,181730,VAIP3S0,181730,"Jimenez_Jose_ES.eaf"
Object,182262,toalla,182262,NCFS000,182262,"Jimenez_Jose_ES.eaf"
Aux,187548,volver,187548,VMIP3S0,187548,"Jimenez_Jose_ES.eaf"
Seeing,188266,girar_la_vista,188266,VMN0000,188266,"Jimenez_Jose_ES.eaf"
A-StateOfMind,188625,extrañar,188625,VMP00SM,188625,"Jimenez_Jose_ES.eaf"
Aux,189343,seguir,189343,VMIP3S0,189343,"Jimenez_Jose_ES.eaf"
Walking,189702,caminar,189702,VMG0000,189702,"Jimenez_Jose_ES.eaf"
Aux,190420,dejar,190420,VMN0000,190420,"Jimenez_Jose_ES.eaf"
Seeing,191138,mirar,191138,VMN0000,191138,"Jimenez_Jose_ES.eaf"
Location,192215,alrededor,192215,NCMS000,192215,"Jimenez_Jose_ES.eaf"
Touching,208573,coger,208573,VMIP3S0,208573,"Jimenez_Jose_ES.eaf"
Clothing,209549,ropa,209549,NCFS000,209549,"Jimenez_Jose_ES.eaf"
Aux,210525,comenzar,210525,VMIP3S0,210525,"Jimenez_Jose_ES.eaf"
Dressing,211501,vestir,211501,VMN0000,211501,"Jimenez_Jose_ES.eaf"
-,220493,ya,220493,RG,220493,"Jimenez_Jose_ES.eaf"
A-Dressing,220823,vestir,220823,VMP00SM,220823,"Jimenez_Jose_ES.eaf"
Clothing,221813,traje,221813,NCMS000,221813,"Jimenez_Jose_ES.eaf"
-,222473,oficina,222473,NCFS000,222473,"Jimenez_Jose_ES.eaf"
Walking,223133,caminar,223133,VMIP3S0,223133,"Jimenez_Jose_ES.eaf"
-,223793,paso,223793,NCMS000,223793,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,224123,firme,224123,AQ0CS0,224123,"Jimenez_Jose_ES.eaf"
Aux,224783,comenzar,224783,VMIP3S0,224783,"Jimenez_Jose_ES.eaf"
Walking,225443,subir,225443,VMN0000,225443,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,226433,pequeño,226433,AQ0FS0,226433,"Jimenez_Jose_ES.eaf"
Location,226763,montaña,226763,NCFS000,226763,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,227093,lleno,227093,AQ0FS0,227093,"Jimenez_Jose_ES.eaf"
Vegetable,227753,arbusto,227753,NCMP000,227753,"Jimenez_Jose_ES.eaf"
Vegetable,228413,matorral,228413,NCMP000,228413,"Jimenez_Jose_ES.eaf"
Location,234539,parque,234539,NCMS000,234539,"Jimenez_Jose_ES.eaf"
Human,235226,hombre,235226,NCMS000,235226,"Jimenez_Jose_ES.eaf"
Time,236142,año,236142,NCMP000,236142,"Jimenez_Jose_ES.eaf"
Process,236371,descansar,236371,VMIP3S0,236371,"Jimenez_Jose_ES.eaf"
A-PositionalAttribute,236600,sentar,236600,VMP00SM,236600,"Jimenez_Jose_ES.eaf"
Object,237287,banco,237287,NCMS000,237287,"Jimenez_Jose_ES.eaf"
A-ColorAttribute,240229,canoso,240229,AQ0MS0,240229,"Jimenez_Jose_ES.eaf"
BodyPart,240489,pelo,240489,NCMS000,240489,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,240749,largo,240749,AQ0MS0,240749,"Jimenez_Jose_ES.eaf"
BodyPart,241529,barba,241529,NCFS000,241529,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,241789,descuidar,241789,VMP00SF,241789,"Jimenez_Jose_ES.eaf"
Seeing,242309,observar,242309,VMIP3S0,242309,"Jimenez_Jose_ES.eaf"
Seeing,243089,mirada,243089,NCFS000,243089,"Jimenez_Jose_ES.eaf"
A-StateOfMind,243349,perder,243349,VMP00SF,243349,"Jimenez_Jose_ES.eaf"
Putting,252964,destapar,252964,VMIP3S0,252964,"Jimenez_Jose_ES.eaf"
-,253408,café,253408,NCMS000,253408,"Jimenez_Jose_ES.eaf"
Touching,253852,sujetar,253852,VMIP3S0,253852,"Jimenez_Jose_ES.eaf"
BodyPart,254518,mano,254518,NCFS000,254518,"Jimenez_Jose_ES.eaf"
Driking,255184,dar_un_sorbo,255184,VMIP3S0,255184,"Jimenez_Jose_ES.eaf"
StateOfMind,255628,desgana,255628,NCFS000,255628,"Jimenez_Jose_ES.eaf"
Human,266501,jubilado,266501,NCMS000,266501,"Jimenez_Jose_ES.eaf"
Driking,273369,dar_un_sorbo,273369,VMIP3S0,273369,"Jimenez_Jose_ES.eaf"
-,274437,café,274437,NCMS000,274437,"Jimenez_Jose_ES.eaf"
Putting,275505,dejar,275505,VMIP3S0,275505,"Jimenez_Jose_ES.eaf"
Object,276573,banco,276573,NCMS000,276573,"Jimenez_Jose_ES.eaf"
Location,277997,lado,277997,NCMS000,277997,"Jimenez_Jose_ES.eaf"
Putting,290036,sacar,290036,VMIP3S0,290036,"Jimenez_Jose_ES.eaf"
Objectt,290624,teléfono,290624,NCMS000,290624,"Jimenez_Jose_ES.eaf"
A-SubjectiveAsssessmentAttribute,290918,móvil,290918,AQ0CS0,290918,"Jimenez_Jose_ES.eaf"
IntentionalPsychologicalProcess,291506,buscar,291506,VMIP3S0,291506,"Jimenez_Jose_ES.eaf"
-,292388,contacto,292388,NCMP000,292388,"Jimenez_Jose_ES.eaf"
BodyMotion,295680,seleccionar,295680,VMIP3S0,295680,"Jimenez_Jose_ES.eaf"
Communication,297207,llamar,297207,VMIP3S0,297207,"Jimenez_Jose_ES.eaf"
Seeing,331312,alzar_la_mirada,331312,VMIP3S0,331312,"Jimenez_Jose_ES.eaf"
A-StateOfMind,331787,extrañar,331787,VMP00SM,331787,"Jimenez_Jose_ES.eaf"
Aux,380268,volver,380268,VMIP3S0,380268,"Jimenez_Jose_ES.eaf"
Seeing,381112,alzar_la_vista,381112,VMN0000,381112,"Jimenez_Jose_ES.eaf"
-,381534,lentamente,381534,RG,381534,"Jimenez_Jose_ES.eaf"
BodyMotion,399844,levantar,399844,VMIP3S0,399844,"Jimenez_Jose_ES.eaf"
Touching,401124,coger,401124,VMN0000,401124,"Jimenez_Jose_ES.eaf"
-,401764,café,401764,NCMS000,401764,"Jimenez_Jose_ES.eaf"
Aux,402404,empezar,402404,VMIP3S0,402404,"Jimenez_Jose_ES.eaf"
Walking,403044,caminar,403044,VMN0000,403044,"Jimenez_Jose_ES.eaf"
Seeing,403364,mirar,403364,VMG0000,403364,"Jimenez_Jose_ES.eaf"
Location,404324,alrededor,404324,NCMS000,404324,"Jimenez_Jose_ES.eaf"
-,405604,vez,405604,NCFS000,405604,"Jimenez_Jose_ES.eaf"
Location,412502,habitación,412502,NCFS000,412502,"Jimenez_Jose_ES.eaf"
Human,413240,joven,413240,NCCS000,413240,"Jimenez_Jose_ES.eaf"
BodyPart,413978,melena,413978,NCFS000,413978,"Jimenez_Jose_ES.eaf"
A-ColorAttribute,414347,pelirrojo,414347,AQ0FS0,414347,"Jimenez_Jose_ES.eaf"
Human,419522,estudiante,419522,NCCS000,419522,"Jimenez_Jose_ES.eaf"
IntentionalPsychologicalProcess,426122,buscar,426122,VMIP3S0,426122,"Jimenez_Jose_ES.eaf"
Object,426664,móvil,426664,NCMS000,426664,"Jimenez_Jose_ES.eaf"
Location,427477,montaña,427477,NCFS000,427477,"Jimenez_Jose_ES.eaf"
Object,428019,libro,428019,NCMP000,428019,"Jimenez_Jose_ES.eaf"
Object,428561,apunte,428561,NCMP000,428561,"Jimenez_Jose_ES.eaf"
IntentionalPsychologicalProcess,474339,buscar,474339,VMIP3S0,474339,"Jimenez_Jose_ES.eaf"
Object,474942,papel,474942,NCMP000,474942,"Jimenez_Jose_ES.eaf"
Seeing,497959,mirar,497959,VMIP3S0,497959,"Jimenez_Jose_ES.eaf"
Location,499084,alrededor,499084,NCMS000,499084,"Jimenez_Jose_ES.eaf"
Gesture,499834,gesto,499834,NCMS000,499834,"Jimenez_Jose_ES.eaf"
A-StateOfMind,500209,confuso,500209,AQ0MS0,500209,"Jimenez_Jose_ES.eaf"
Motion,511358,salir,511358,VMIP3S0,511358,"Jimenez_Jose_ES.eaf"
Location,512480,calle,512480,NCFS000,512480,"Jimenez_Jose_ES.eaf"
Aux,513228,empezar,513228,VMIP3S0,513228,"Jimenez_Jose_ES.eaf"
Walking,513976,caminar,513976,VMN0000,513976,"Jimenez_Jose_ES.eaf"
Walking,518379,subir,518379,VMIP3S0,518379,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,519303,pequeño,519303,AQ0FS0,519303,"Jimenez_Jose_ES.eaf"
Location,519611,montaña,519611,NCFS000,519611,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,519919,lleno,519919,AQ0FS0,519919,"Jimenez_Jose_ES.eaf"
Vegetable,520535,arbusto,520535,NCMP000,520535,"Jimenez_Jose_ES.eaf"
Vegetable,521151,matorral,521151,NCMP000,521151,"Jimenez_Jose_ES.eaf"
Location,533397,descampado,533397,NCMS000,533397,"Jimenez_Jose_ES.eaf"
A-PositionalAttribute,533672,rodear,533672,VMP00SM,533672,"Jimenez_Jose_ES.eaf"
Location,534222,montaña,534222,NCFP000,534222,"Jimenez_Jose_ES.eaf"
Motion,535322,acercar,535322,VMIP3S0,535322,"Jimenez_Jose_ES.eaf"
Aux,537247,estar,537247,VAIP3P0,537247,"Jimenez_Jose_ES.eaf"
BodyPart,537797,pie,537797,NCMS000,537797,"Jimenez_Jose_ES.eaf"
Process,538347,hacer,538347,VMN0000,538347,"Jimenez_Jose_ES.eaf"
-,556991,no,556991,RN,556991,"Jimenez_Jose_ES.eaf"
Motion,557242,parar,557242,VMIP3P0,557242,"Jimenez_Jose_ES.eaf"
Seeing,557744,mirar,557744,VMN0000,557744,"Jimenez_Jose_ES.eaf"
Location,558497,cielo,558497,NCMS000,558497,"Jimenez_Jose_ES.eaf"
Location,559501,alrededor,559501,NCMS000,559501,"Jimenez_Jose_ES.eaf"
possesses,595866,tener,595866,VMIP3S0,595866,"Jimenez_Jose_ES.eaf"
BodyPart,596270,ojo,596270,NCMP000,596270,"Jimenez_Jose_ES.eaf"
A-StateOfMind,596472,lloroso,596472,AQ0MP0,596472,"Jimenez_Jose_ES.eaf"
Gesture,621641,asentir,621641,VMIP3S0,621641,"Jimenez_Jose_ES.eaf"
Gesture,621833,gesto,621833,NCMS000,621833,"Jimenez_Jose_ES.eaf"
A-StateOfMind,621929,irónico,621929,AQ0MS0,621929,"Jimenez_Jose_ES.eaf"
Gesture,709920,negar_con_la_cabeza,709920,VMIP3S0,709920,"Jimenez_Jose_ES.eaf"
Motion,740485,seguir,740485,VMIP3S0,740485,"Jimenez_Jose_ES.eaf"
Walking,746925,correr,746925,VMIP3S0,746925,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,750033,junto,750033,AQ0MP0,750033,"Jimenez_Jose_ES.eaf"
Aux,750551,seguir,750551,VMIP3P0,750551,"Jimenez_Jose_ES.eaf"
Walking,751069,caminar,751069,VMG0000,751069,"Jimenez_Jose_ES.eaf"
Location,763996,terraza,763996,NCFS000,763996,"Jimenez_Jose_ES.eaf"
Human,764656,mujer,764656,NCFS000,764656,"Jimenez_Jose_ES.eaf"
A-SubjectiveAssessmentAttribute,764876,francés,764876,AQ0FS0,764876,"Jimenez_Jose_ES.eaf"
BodyPart,765316,piel,765316,NCFS000,765316,"Jimenez_Jose_ES.eaf"
A-ColorAttribute,765536,moreno,765536,AQ0FS0,765536,"Jimenez_Jose_ES.eaf"
Process,765976,quejar,765976,VMIP3S0,765976,"Jimenez_Jose_ES.eaf"
Objectt,766416,teléfono,766416,NCMS000,766416,"Jimenez_Jose_ES.eaf"
A-StateOfMind,767076,ajetrear,767076,VMP00SF,767076,"Jimenez_Jose_ES.eaf"
Aux,767516,estar,767516,VAIP3S0,767516,"Jimenez_Jose_ES.eaf"
Seeing,772254,mirar,772254,VMIP3S0,772254,"Jimenez_Jose_ES.eaf"
Location,773133,alrededor,773133,NCMS000,773133,"Jimenez_Jose_ES.eaf"
A-StateOfMind,773426,extrañar,773426,VMP00SF,773426,"Jimenez_Jose_ES.eaf"
A-PositionalAttribute,781033,próximo,781033,AQ0FS0,781033,"Jimenez_Jose_ES.eaf"
Process,785101,pasar,785101,VMIP3S0,785101,"Jimenez_Jose_ES.eaf"
Location,4717,paisaje,4717,NCMS000,4717,"Marco_Carmes_ES.eaf"
Location,5560,playa,5560,NCFS000,5560,"Marco_Carmes_ES.eaf"
Location,6403,cielo,6403,NCMS000,6403,"Marco_Carmes_ES.eaf"
