"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Location,5760,seaside,5760,NN,5760,"Ericsson-AU.eaf"
A-ColorAttribute,6252,pale,6252,JJ,6252,"Ericsson-AU.eaf"
Time,6498,dawn,6498,NN,6498,"Ericsson-AU.eaf"
RadiatingLight,6744,light,6744,NN,6744,"Ericsson-AU.eaf"
Human,7482,man,7482,NN,7482,"Ericsson-AU.eaf"
Clothing,8220,tracksuit,8220,NN,8220,"Ericsson-AU.eaf"
Walking,8466,jog,8466,VBZ,8466,"Ericsson-AU.eaf"
Human,9204,couple,9204,NN,9204,"Ericsson-AU.eaf"
A-SubjectiveAssessment,9942,large,9942,JJ,9942,"Ericsson-AU.eaf"
Animal,10188,dog,10188,NN,10188,"Ericsson-AU.eaf"
Motion,10926,stop,10926,VBZ,10926,"Ericsson-AU.eaf"
Smelling,11418,sniff,11418,VB,11418,"Ericsson-AU.eaf"
-,11910,something,11910,NN,11910,"Ericsson-AU.eaf"
Location,12648,sand,12648,NN,12648,"Ericsson-AU.eaf"
Walking,13140,trot,13140,VBG,13140,"Ericsson-AU.eaf"
Location,13386,onwards,13386,RB,13386,"Ericsson-AU.eaf"
FilmLanguage,19346,title,19346,NN,19346,"Ericsson-AU.eaf"
FilmLanguage,19978,screen,19978,NN,19978,"Ericsson-AU.eaf"
Process,20926,happen,20926,VBZ,20926,"Ericsson-AU.eaf"
A-BodyPart,24368,bearded,24368,JJ,24368,"Ericsson-AU.eaf"
Human,24616,man,24616,NN,24616,"Ericsson-AU.eaf"
Clothing,25360,suit,25360,NN,25360,"Ericsson-AU.eaf"
Motion,25608,park,25608,VBZ,25608,"Ericsson-AU.eaf"
A-SubjectiveAssessment,26104,expensive,26104,JJ,26104,"Ericsson-AU.eaf"
-,26352,car,26352,NN,26352,"Ericsson-AU.eaf"
Location,27096,promenade,27096,NN,27096,"Ericsson-AU.eaf"
Motion,27592,get_out,27592,VBZ,27592,"Ericsson-AU.eaf"
Object,28584,phone,28584,NN,28584,"Ericsson-AU.eaf"
Putting,52910,put_away,52910,VBG,52910,"Ericsson-AU.eaf"
Object,53450,phone,53450,NN,53450,"Ericsson-AU.eaf"
Time,53720,away,53720,RB,53720,"Ericsson-AU.eaf"
Touching,54530,take,54530,VBZ,54530,"Ericsson-AU.eaf"
Clothing,55070,sunglasse,55070,NNS,55070,"Ericsson-AU.eaf"
BodyPart,55880,chest,55880,NN,55880,"Ericsson-AU.eaf"
Clothing,56150,pocket,56150,NN,56150,"Ericsson-AU.eaf"
Gesture,56690,sigh,56690,VBZ,56690,"Ericsson-AU.eaf"
-,56960,wearily,56960,RB,56960,"Ericsson-AU.eaf"
Dressing,57770,put_on,57770,VBZ,57770,"Ericsson-AU.eaf"
-,58310,on,58310,RP,58310,"Ericsson-AU.eaf"
FilmLanguage,65710,onscreen,65710,NN,65710,"Ericsson-AU.eaf"
Human,66376,james,66376,NNP,66376,"Ericsson-AU.eaf"
Human,67375,businessman,67375,NN,67375,"Ericsson-AU.eaf"
Aux,68374,be,68374,VBZ,68374,"Ericsson-AU.eaf"
Process,68707,carry,68707,VBG,68707,"Ericsson-AU.eaf"
A-SubjectiveAssessment,69373,stripy,69373,JJ,69373,"Ericsson-AU.eaf"
Location,69706,beach,69706,NN,69706,"Ericsson-AU.eaf"
Clothing,70039,bag,70039,NN,70039,"Ericsson-AU.eaf"
A-Dressing,94090,bare-chested_down,94090,VBN,94090,"Ericsson-AU.eaf"
Location,94924,beach,94924,NN,94924,"Ericsson-AU.eaf"
BodyMotion,95758,flop,95758,VBZ,95758,"Ericsson-AU.eaf"
Object,96592,towel,96592,NN,96592,"Ericsson-AU.eaf"
BodyMotion,100030,close,100030,VBG,100030,"Ericsson-AU.eaf"
BodyPart,100516,eye,100516,NNS,100516,"Ericsson-AU.eaf"
BodyMotion,101245,rub,101245,VBZ,101245,"Ericsson-AU.eaf"
BodyPart,101731,face,101731,NN,101731,"Ericsson-AU.eaf"
-,101974,wearily,101974,RB,101974,"Ericsson-AU.eaf"
Time,102460,then,102460,RB,102460,"Ericsson-AU.eaf"
BodyMotion,102703,run,102703,VBZ,102703,"Ericsson-AU.eaf"
ATimePositionalAttribute,103189,left,103189,JJ,103189,"Ericsson-AU.eaf"
BodyPart,103432,hand,103432,NN,103432,"Ericsson-AU.eaf"
Location,104161,sand,104161,NN,104161,"Ericsson-AU.eaf"
Process,104647,let,104647,VBG,104647,"Ericsson-AU.eaf"
Motion,105619,trickle,105619,VB,105619,"Ericsson-AU.eaf"
BodyPart,106348,finger,106348,NNS,106348,"Ericsson-AU.eaf"
Seeing,142148,look_around,142148,VBZ,142148,"Ericsson-AU.eaf"
StateOfMind,142744,confusion,142744,NN,142744,"Ericsson-AU.eaf"
Putting,158120,drop,158120,VBG,158120,"Ericsson-AU.eaf"
Object,158700,phone,158700,NN,158700,"Ericsson-AU.eaf"
BodyMotion,159570,get_up,159570,VBZ,159570,"Ericsson-AU.eaf"
Walking,160150,walk_along,160150,VBZ,160150,"Ericsson-AU.eaf"
Location,160730,seashore,160730,NN,160730,"Ericsson-AU.eaf"
-,161600,swimming,161600,NN,161600,"Ericsson-AU.eaf"
Clothing,161890,trunk,161890,NNS,161890,"Ericsson-AU.eaf"
IntentionalPsychologicalProcess,162470,scan,162470,VBG,162470,"Ericsson-AU.eaf"
Clothing,163050,surrounding,163050,NNS,163050,"Ericsson-AU.eaf"
-,163920,source,163920,NN,163920,"Ericsson-AU.eaf"
RadiatingSound,164790,sound,164790,NN,164790,"Ericsson-AU.eaf"
Location,166240,city,166240,NN,166240,"Ericsson-AU.eaf"
Location,166530,building,166530,NNS,166530,"Ericsson-AU.eaf"
-,167400,water,167400,NN,167400,"Ericsson-AU.eaf"
Process,167690,blur,167690,VB,167690,"Ericsson-AU.eaf"
A-RadiatingLight,168560,hazy,168560,JJ,168560,"Ericsson-AU.eaf"
Location,168850,horizon,168850,NN,168850,"Ericsson-AU.eaf"
Human,179000,james,179000,NNP,179000,"Ericsson-AU.eaf"
BodyMotion,179366,turn_back,179366,VBZ,179366,"Ericsson-AU.eaf"
Object,180464,towel,180464,NN,180464,"Ericsson-AU.eaf"
Walking,188100,walk_back,188100,VBG,188100,"Ericsson-AU.eaf"
Location,189156,ocean,189156,NN,189156,"Ericsson-AU.eaf"
Seeing,190212,look_around,190212,VBZ,190212,"Ericsson-AU.eaf"
Time,190916,again,190916,RB,190916,"Ericsson-AU.eaf"
-,191972,increasingly,191972,RB,191972,"Ericsson-AU.eaf"
A-StateOfMind,192324,puzzled,192324,JJ,192324,"Ericsson-AU.eaf"
Gesture,192676,expression,192676,NN,192676,"Ericsson-AU.eaf"
Motion,199230,head_back,199230,VBG,199230,"Ericsson-AU.eaf"
-,199509,up,199509,RB,199509,"Ericsson-AU.eaf"
Location,200067,beach,200067,NN,200067,"Ericsson-AU.eaf"
Motion,200904,return,200904,VBZ,200904,"Ericsson-AU.eaf"
-,201741,belonging,201741,NNS,201741,"Ericsson-AU.eaf"
Touching,202299,pick,202299,VBZ,202299,"Ericsson-AU.eaf"
A-ColorAttribute,203136,grey,203136,JJ,203136,"Ericsson-AU.eaf"
-,203415,busines,203415,NN,203415,"Ericsson-AU.eaf"
Clothing,203694,shirt,203694,NN,203694,"Ericsson-AU.eaf"
-,204252,still,204252,RB,204252,"Ericsson-AU.eaf"
Seeing,204531,look_around,204531,VBG,204531,"Ericsson-AU.eaf"
StateOfMind,205089,confusion,205089,NN,205089,"Ericsson-AU.eaf"
Motion,205926,pull,205926,VBZ,205926,"Ericsson-AU.eaf"
Clothing,206484,sleeve,206484,NNS,206484,"Ericsson-AU.eaf"
BodyPart,207321,arm,207321,NNS,207321,"Ericsson-AU.eaf"
A-Dressing,219560,dressed,219560,VBN,219560,"Ericsson-AU.eaf"
Clothing,220550,suit,220550,NN,220550,"Ericsson-AU.eaf"
Time,220880,again,220880,RB,220880,"Ericsson-AU.eaf"
Human,221540,james,221540,NNP,221540,"Ericsson-AU.eaf"
Walking,221870,stroll_down,221870,VBZ,221870,"Ericsson-AU.eaf"
Location,222530,promenade,222530,NN,222530,"Ericsson-AU.eaf"
Walking,223190,scramble_up,223190,VBZ,223190,"Ericsson-AU.eaf"
A-SubjectiveAssessment,223850,sandy,223850,JJ,223850,"Ericsson-AU.eaf"
Location,224180,embankment,224180,NN,224180,"Ericsson-AU.eaf"
A-PositionalAttribute,224510,overgrown,224510,JJ,224510,"Ericsson-AU.eaf"
A-SubjectiveAssessment,225170,dry,225170,JJ,225170,"Ericsson-AU.eaf"
Vegetable,225500,shrub,225500,NNS,225500,"Ericsson-AU.eaf"
Vegetable,226160,grasse,226160,NNS,226160,"Ericsson-AU.eaf"
Vegetable,226820,cacti,226820,NNS,226820,"Ericsson-AU.eaf"
BodyPart,234286,hand,234286,NNS,234286,"Ericsson-AU.eaf"
Touching,234562,hold,234562,VBG,234562,"Ericsson-AU.eaf"
A-SubjectiveAssessment,235114,takeaway,235114,JJ,235114,"Ericsson-AU.eaf"
-,235390,coffee,235390,NN,235390,"Ericsson-AU.eaf"
Object,235666,cup,235666,NN,235666,"Ericsson-AU.eaf"
possesses,236494,belong,236494,VBP,236494,"Ericsson-AU.eaf"
A-SubjectiveAssessment,237322,thick-set,237322,JJ,237322,"Ericsson-AU.eaf"
Human,237598,man,237598,NN,237598,"Ericsson-AU.eaf"
A-ColorAttribute,238426,greying,238426,JJ,238426,"Ericsson-AU.eaf"
BodyPart,238702,beard,238702,NN,238702,"Ericsson-AU.eaf"
A-SubjectiveAssessment,239254,fuzzy,239254,JJ,239254,"Ericsson-AU.eaf"
A-ColorAttribute,239530,grey,239530,JJ,239530,"Ericsson-AU.eaf"
BodyPart,239806,hair,239806,NN,239806,"Ericsson-AU.eaf"
A-SubjectiveAssessment,240634,large,240634,JJ,240634,"Ericsson-AU.eaf"
BodyPart,240910,eye,240910,NNS,240910,"Ericsson-AU.eaf"
Seeing,241186,look_about,241186,VBP,241186,"Ericsson-AU.eaf"
Touching,250362,tap,250362,VBZ,250362,"Ericsson-AU.eaf"
Object,250806,lid,250806,NN,250806,"Ericsson-AU.eaf"
-,251472,coffee,251472,NN,251472,"Ericsson-AU.eaf"
Object,251694,cup,251694,NN,251694,"Ericsson-AU.eaf"
Putting,252138,take_off,252138,VBG,252138,"Ericsson-AU.eaf"
-,252582,off,252582,RP,252582,"Ericsson-AU.eaf"
Smelling,253026,smell,253026,VBG,253026,"Ericsson-AU.eaf"
A-ColorAttribute,253470,black,253470,JJ,253470,"Ericsson-AU.eaf"
-,253692,coffee,253692,NN,253692,"Ericsson-AU.eaf"
Drinking,254358,sip,254358,VBZ,254358,"Ericsson-AU.eaf"
-,255246,look,255246,NN,255246,"Ericsson-AU.eaf"
StateOfMind,255690,resignation,255690,NN,255690,"Ericsson-AU.eaf"
Human,266190,rick,266190,NNP,266190,"Ericsson-AU.eaf"
Human,266991,retiree,266991,NN,266991,"Ericsson-AU.eaf"
Aux,267792,be,267792,VBZ,267792,"Ericsson-AU.eaf"
BodyMotion,268059,sit,268059,VBG,268059,"Ericsson-AU.eaf"
Location,268860,park,268860,NN,268860,"Ericsson-AU.eaf"
Object,269127,bench,269127,NN,269127,"Ericsson-AU.eaf"
A-SubjectiveAssessment,269661,dappled,269661,JJ,269661,"Ericsson-AU.eaf"
-,269928,shade,269928,NN,269928,"Ericsson-AU.eaf"
Dressing,270462,wear,270462,VBG,270462,"Ericsson-AU.eaf"
A-ColorAttribute,270996,olive-green,270996,JJ,270996,"Ericsson-AU.eaf"
Clothing,271263,vest,271263,NN,271263,"Ericsson-AU.eaf"
Process,271797,expose,271797,VBZ,271797,"Ericsson-AU.eaf"
Clothing,272331,chain,272331,NN,272331,"Ericsson-AU.eaf"
BodyPart,273132,neck,273132,NN,273132,"Ericsson-AU.eaf"
BodyPart,273933,tattoo,273933,NNS,273933,"Ericsson-AU.eaf"
BodyPart,274734,arm,274734,NN,274734,"Ericsson-AU.eaf"
Touching,275535,tap,275535,VBZ,275535,"Ericsson-AU.eaf"
A-PositionalAttribute,276069,right,276069,JJ,276069,"Ericsson-AU.eaf"
BodyPart,276336,leg,276336,NN,276336,"Ericsson-AU.eaf"
-,276603,restlessly,276603,RB,276603,"Ericsson-AU.eaf"
Drinking,277404,take,277404,VBZ,277404,"Ericsson-AU.eaf"
Drinking,277938,sip,277938,NN,277938,"Ericsson-AU.eaf"
-,278472,coffee,278472,NN,278472,"Ericsson-AU.eaf"
Time,279006,then,279006,RB,279006,"Ericsson-AU.eaf"
Putting,279540,put_aside,279540,VBZ,279540,"Ericsson-AU.eaf"
Object,280074,cup,280074,NN,280074,"Ericsson-AU.eaf"
Location,280341,aside,280341,RB,280341,"Ericsson-AU.eaf"
BodyMotion,280875,clap,280875,VBZ,280875,"Ericsson-AU.eaf"
BodyPart,281409,hand,281409,NNS,281409,"Ericsson-AU.eaf"
-,281676,aimlessly,281676,RB,281676,"Ericsson-AU.eaf"
Touching,287000,take,287000,VBG,287000,"Ericsson-AU.eaf"
Object,287568,phone,287568,NN,287568,"Ericsson-AU.eaf"
ALocationPositionalAttribute,288420,back,288420,JJ,288420,"Ericsson-AU.eaf"
Clothing,288704,pocket,288704,NN,288704,"Ericsson-AU.eaf"
IntentionalPsychologicalProcess,289556,search,289556,VBZ,289556,"Ericsson-AU.eaf"
-,290124,list,290124,NN,290124,"Ericsson-AU.eaf"
-,290692,contact,290692,NNS,290692,"Ericsson-AU.eaf"
IntentionalPsychologicalProcess,291260,choose,291260,VBG,291260,"Ericsson-AU.eaf"
-,291828,number,291828,NN,291828,"Ericsson-AU.eaf"
-,292396,someone,292396,NN,292396,"Ericsson-AU.eaf"
A-SubjectiveAssessment,292680,called,292680,JJ,292680,"Ericsson-AU.eaf"
Human,292964,craig_anderson,292964,NNP,292964,"Ericsson-AU.eaf"
Human,329880,rick,329880,NNP,329880,"Ericsson-AU.eaf"
Gesture,330085,frown,330085,VBZ,330085,"Ericsson-AU.eaf"
Location,330700,sky,330700,NN,330700,"Ericsson-AU.eaf"
Gesture,380522,frown,380522,VBZ,380522,"Ericsson-AU.eaf"
Time,380774,again,380774,RB,380774,"Ericsson-AU.eaf"
Putting,398238,leave,398238,VBZ,398238,"Ericsson-AU.eaf"
-,398694,coffee,398694,NN,398694,"Ericsson-AU.eaf"
Location,398922,behind,398922,RP,398922,"Ericsson-AU.eaf"
Putting,399606,pocket,399606,VBZ,399606,"Ericsson-AU.eaf"
Object,400062,phone,400062,NN,400062,"Ericsson-AU.eaf"
Walking,400518,walk,400518,VBZ,400518,"Ericsson-AU.eaf"
Location,401202,park,401202,NN,401202,"Ericsson-AU.eaf"
IntentionalPsychologicalProcess,401658,scan,401658,VBG,401658,"Ericsson-AU.eaf"
-,402114,air,402114,NN,402114,"Ericsson-AU.eaf"
BodyPart,402798,head,402798,NN,402798,"Ericsson-AU.eaf"
A-SubjectiveAssessment,411432,young,411432,JJ,411432,"Ericsson-AU.eaf"
Human,411734,woman,411734,NN,411734,"Ericsson-AU.eaf"
A-SubjectiveAssessment,412338,springy,412338,JJ,412338,"Ericsson-AU.eaf"
A-ColorAttribute,412640,red-brown,412640,JJ,412640,"Ericsson-AU.eaf"
BodyPart,412942,curl,412942,NNS,412942,"Ericsson-AU.eaf"
Aux,413244,be,413244,VBZ,413244,"Ericsson-AU.eaf"
IntentionalPsychologicalProcess,413546,study,413546,VBG,413546,"Ericsson-AU.eaf"
Object,414452,laptop,414452,NN,414452,"Ericsson-AU.eaf"
Human,415056,jess,415056,NNP,415056,"Ericsson-AU.eaf"
Human,415962,student,415962,NN,415962,"Ericsson-AU.eaf"
IntentionalPsychologicalProcess,422986,search,422986,VBZ,422986,"Ericsson-AU.eaf"
A-SubjectiveAssessment,423538,cluttered,423538,JJ,423538,"Ericsson-AU.eaf"
Object,423814,desk,423814,NN,423814,"Ericsson-AU.eaf"
Process,428828,find,428828,VBZ,428828,"Ericsson-AU.eaf"
Object,429284,phone,429284,NN,429284,"Ericsson-AU.eaf"
Human,494650,jess,494650,NNP,494650,"Ericsson-AU.eaf"
Seeing,494971,look_around,494971,VBZ,494971,"Ericsson-AU.eaf"
A-StateOfMind,496255,puzzled,496255,JJ,496255,"Ericsson-AU.eaf"
Gesture,496576,expression,496576,NN,496576,"Ericsson-AU.eaf"
Location,511530,outside,511530,RB,511530,"Ericsson-AU.eaf"
A-Dressing,512088,dressed,512088,VBN,512088,"Ericsson-AU.eaf"
A-SubjectiveAssessment,512925,warm,512925,JJ,512925,"Ericsson-AU.eaf"
Clothing,513204,jacket,513204,NN,513204,"Ericsson-AU.eaf"
Clothing,513762,jean,513762,NNS,513762,"Ericsson-AU.eaf"
Clothing,514599,scarf,514599,NN,514599,"Ericsson-AU.eaf"
Human,515157,jess,515157,NNP,515157,"Ericsson-AU.eaf"
IntentionalPsychologicalProcess,515436,scan,515436,VBZ,515436,"Ericsson-AU.eaf"
Clothing,515994,surrounding,515994,NNS,515994,"Ericsson-AU.eaf"
Time,516552,then,516552,RB,516552,"Ericsson-AU.eaf"
Walking,516831,climb_up,516831,VBZ,516831,"Ericsson-AU.eaf"
A-PositionalAttribute,517389,overgrown,517389,JJ,517389,"Ericsson-AU.eaf"
Location,517668,hillside,517668,NN,517668,"Ericsson-AU.eaf"
RadiatingLight,518505,sun,518505,NN,518505,"Ericsson-AU.eaf"
RadiatingLight,518784,glint,518784,VBG,518784,"Ericsson-AU.eaf"
A-SubjectiveAssessment,519621,long,519621,JJ,519621,"Ericsson-AU.eaf"
A-SubjectiveAssessment,520179,springy,520179,JJ,520179,"Ericsson-AU.eaf"
BodyPart,520458,hair,520458,NN,520458,"Ericsson-AU.eaf"
Motion,521295,pause,521295,VBZ,521295,"Ericsson-AU.eaf"
Seeing,521853,look_around,521853,VB,521853,"Ericsson-AU.eaf"
Time,522411,then,522411,RB,522411,"Ericsson-AU.eaf"
Process,522690,hurrie,522690,VBZ,522690,"Ericsson-AU.eaf"
-,522969,onward,522969,RB,522969,"Ericsson-AU.eaf"
Clothing,524085,top,524085,NN,524085,"Ericsson-AU.eaf"
Location,524922,ridge,524922,NN,524922,"Ericsson-AU.eaf"
Aux,525201,be,525201,VBZ,525201,"Ericsson-AU.eaf"
Location,525759,clearing,525759,NN,525759,"Ericsson-AU.eaf"
Human,526596,james,526596,NNP,526596,"Ericsson-AU.eaf"
Human,527154,rick,527154,NNP,527154,"Ericsson-AU.eaf"
Aux,527433,be,527433,VBP,527433,"Ericsson-AU.eaf"
BodyMotion,527712,stand,527712,VBG,527712,"Ericsson-AU.eaf"
Location,528549,expanse,528549,NN,528549,"Ericsson-AU.eaf"
A-SubjectiveAssessment,529107,sandy,529107,JJ,529107,"Ericsson-AU.eaf"
Location,529386,dirt,529386,NN,529386,"Ericsson-AU.eaf"
Human,529944,jess,529944,NNP,529944,"Ericsson-AU.eaf"
Process,530223,join,530223,VBZ,530223,"Ericsson-AU.eaf"
Seeing,540816,look,540816,VBP,540816,"Ericsson-AU.eaf"
A-StateOfMind,541094,mystified,541094,JJ,541094,"Ericsson-AU.eaf"
Seeing,556696,look,556696,VBP,556696,"Ericsson-AU.eaf"
A-StateOfMind,556974,baffled,556974,JJ,556974,"Ericsson-AU.eaf"
A-SubjectiveAssessment,557808,disembodied,557808,JJ,557808,"Ericsson-AU.eaf"
RadiatingSound,558086,voice,558086,NN,558086,"Ericsson-AU.eaf"
Gesture,595120,shrug,595120,VBZ,595120,"Ericsson-AU.eaf"
Gesture,708572,shrug,708572,NN,708572,"Ericsson-AU.eaf"
Human,709004,rick,709004,NNP,709004,"Ericsson-AU.eaf"
Gesture,709220,shake,709220,VBZ,709220,"Ericsson-AU.eaf"
BodyPart,709652,head,709652,NN,709652,"Ericsson-AU.eaf"
Human,725390,james,725390,NNP,725390,"Ericsson-AU.eaf"
Gesture,725640,smile,725640,VBZ,725640,"Ericsson-AU.eaf"
Human,737630,rick,737630,NNP,737630,"Ericsson-AU.eaf"
Process,737937,follow,737937,VBZ,737937,"Ericsson-AU.eaf"
Human,738244,james,738244,NNP,738244,"Ericsson-AU.eaf"
Human,739165,jess,739165,NNP,739165,"Ericsson-AU.eaf"
Process,739472,linger_behind,739472,VBZ,739472,"Ericsson-AU.eaf"
Seeing,740086,look,740086,VBG,740086,"Ericsson-AU.eaf"
A-StateOfMind,740393,pensive,740393,JJ,740393,"Ericsson-AU.eaf"
Walking,743857,jog,743857,VBZ,743857,"Ericsson-AU.eaf"
Human,745339,james,745339,NNP,745339,"Ericsson-AU.eaf"
BodyMotion,745586,put,745586,VBZ,745586,"Ericsson-AU.eaf"
BodyPart,746080,arm,746080,NN,746080,"Ericsson-AU.eaf"
Walking,747315,walk,747315,VBZ,747315,"Ericsson-AU.eaf"
Human,748303,rick,748303,NNP,748303,"Ericsson-AU.eaf"
Location,748550,back,748550,RP,748550,"Ericsson-AU.eaf"
A-PositionalAttribute,749291,overgrown,749291,JJ,749291,"Ericsson-AU.eaf"
Location,749538,ridge,749538,NN,749538,"Ericsson-AU.eaf"
Location,750279,edge,750279,NN,750279,"Ericsson-AU.eaf"
Location,751020,clearing,751020,NN,751020,"Ericsson-AU.eaf"
FilmLanguage,758640,blackout,758640,NN,758640,"Ericsson-AU.eaf"
Time,759216,then,759216,RB,759216,"Ericsson-AU.eaf"
Human,759792,woman,759792,NN,759792,"Ericsson-AU.eaf"
A-ColorAttribute,760368,black,760368,JJ,760368,"Ericsson-AU.eaf"
BodyPart,760656,dreadlock,760656,NNS,760656,"Ericsson-AU.eaf"
BodyMotion,760944,hang,760944,VBG,760944,"Ericsson-AU.eaf"
-,761232,washing,761232,NN,761232,"Ericsson-AU.eaf"
Location,762096,rooftop,762096,NN,762096,"Ericsson-AU.eaf"
Communication,762960,say,762960,VBZ,762960,"Ericsson-AU.eaf"
Object,763824,phone,763824,NN,763824,"Ericsson-AU.eaf"
-,765840,n't,765840,RB,765840,"Ericsson-AU.eaf"
Process,767280,finish,767280,VB,767280,"Ericsson-AU.eaf"
-,767856,really,767856,RB,767856,"Ericsson-AU.eaf"
Aux,769296,be,769296,VBP,769296,"Ericsson-AU.eaf"
Communication,769872,talk,769872,VBG,769872,"Ericsson-AU.eaf"
-,771024,course,771024,NN,771024,"Ericsson-AU.eaf"
-,771312,yes,771312,RB,771312,"Ericsson-AU.eaf"
Object,772176,luggage,772176,NN,772176,"Ericsson-AU.eaf"
Aux,772464,be,772464,VBZ,772464,"Ericsson-AU.eaf"
A-SubjectiveAssessment,772752,ready,772752,JJ,772752,"Ericsson-AU.eaf"
Seeing,774000,look_about,774000,VBG,774000,"Ericsson-AU.eaf"
Gesture,774771,frown,774771,NN,774771,"Ericsson-AU.eaf"
Communication,775285,say,775285,VBZ,775285,"Ericsson-AU.eaf"
Hearing,776056,listen,776056,VB,776056,"Ericsson-AU.eaf"
-,777084,not,777084,RB,777084,"Ericsson-AU.eaf"
Communication,777341,talk,777341,VB,777341,"Ericsson-AU.eaf"
-,777598,right,777598,RB,777598,"Ericsson-AU.eaf"
Time,777855,now,777855,RB,777855,"Ericsson-AU.eaf"
Motion,779140,leave,779140,VB,779140,"Ericsson-AU.eaf"
FilmLanguage,780168,onscreen,780168,NN,780168,"Ericsson-AU.eaf"
Human,780682,zoe,780682,NNP,780682,"Ericsson-AU.eaf"
A-PositionalAttribute,781453,next,781453,JJ,781453,"Ericsson-AU.eaf"
-,781710,one,781710,NN,781710,"Ericsson-AU.eaf"
Process,784507,happen,784507,VBZ,784507,"Ericsson-AU.eaf"
Time,3190,daytime,3190,RB,3190,"Ericsson-UK.eaf"
A-ColorAttribute,4327,pale,4327,JJ,4327,"Ericsson-UK.eaf"
A-ColorAttribute,4706,grey,4706,JJ,4706,"Ericsson-UK.eaf"
Location,5085,seafront,5085,NN,5085,"Ericsson-UK.eaf"
Human,6222,couple,6222,NN,6222,"Ericsson-UK.eaf"
Walking,6601,walk_along,6601,VBP,6601,"Ericsson-UK.eaf"
Animal,7359,dog,7359,NN,7359,"Ericsson-UK.eaf"
A-SubjectiveAssessment,8496,sandy,8496,JJ,8496,"Ericsson-UK.eaf"
Location,8875,promenade,8875,NN,8875,"Ericsson-UK.eaf"
Motion,9633,pass,9633,VBG,9633,"Ericsson-UK.eaf"
Human,10391,jogger,10391,NN,10391,"Ericsson-UK.eaf"
Motion,10770,go,10770,VBG,10770,"Ericsson-UK.eaf"
A-SubjectiveAssessment,11907,opposite,11907,JJ,11907,"Ericsson-UK.eaf"
Location,12286,direction,12286,NN,12286,"Ericsson-UK.eaf"
Process,18860,happen,18860,VBZ,18860,"Ericsson-UK.eaf"
A-ColorAttribute,24307,white,24307,JJ,24307,"Ericsson-UK.eaf"
-,24594,saloon,24594,NN,24594,"Ericsson-UK.eaf"
-,24881,car,24881,NN,24881,"Ericsson-UK.eaf"
Motion,25168,pull_up,25168,VBZ,25168,"Ericsson-UK.eaf"
Location,26029,seafront,26029,NN,26029,"Ericsson-UK.eaf"
Human,26890,driver,26890,NN,26890,"Ericsson-UK.eaf"
Aux,27751,be,27751,VBZ,27751,"Ericsson-UK.eaf"
Possesses,28038,have,28038,VBG,28038,"Ericsson-UK.eaf"
A-SubjectiveAssessment,28612,animated,28612,JJ,28612,"Ericsson-UK.eaf"
-,28899,conversation,28899,NN,28899,"Ericsson-UK.eaf"
Object,29760,mobile,29760,NN,29760,"Ericsson-UK.eaf"
Object,30047,phone,30047,NN,30047,"Ericsson-UK.eaf"
Motion,30621,get_out,30621,VBZ,30621,"Ericsson-UK.eaf"
Human,53337,man,53337,NN,53337,"Ericsson-UK.eaf"
Seeing,53654,look,53654,VBZ,53654,"Ericsson-UK.eaf"
A-StateOfMind,53971,exasperated,53971,JJ,53971,"Ericsson-UK.eaf"
Time,54288,then,54288,RB,54288,"Ericsson-UK.eaf"
Touching,54605,reach,54605,VBZ,54605,"Ericsson-UK.eaf"
ATimePositionalAttribute,55556,inside,55556,JJ,55556,"Ericsson-UK.eaf"
Clothing,55873,jacket,55873,NN,55873,"Ericsson-UK.eaf"
Clothing,56190,pocket,56190,NN,56190,"Ericsson-UK.eaf"
Putting,56824,pull_out,56824,VBZ,56824,"Ericsson-UK.eaf"
-,57458,pair,57458,NN,57458,"Ericsson-UK.eaf"
Clothing,58092,sunglasse,58092,NNS,58092,"Ericsson-UK.eaf"
Dressing,59360,put_on,59360,VBZ,59360,"Ericsson-UK.eaf"
Aux,60311,be,60311,VBZ,60311,"Ericsson-UK.eaf"
Time,60628,around,60628,RB,60628,"Ericsson-UK.eaf"
possesses,61579,have,61579,VBZ,61579,"Ericsson-UK.eaf"
A-SubjectiveAssessment,62213,short,62213,JJ,62213,"Ericsson-UK.eaf"
A-SubjectiveAssessment,62530,trimmed,62530,JJ,62530,"Ericsson-UK.eaf"
BodyPart,62847,beard,62847,NN,62847,"Ericsson-UK.eaf"
Human,63481,james,63481,NNP,63481,"Ericsson-UK.eaf"
Human,64432,businessman,64432,NN,64432,"Ericsson-UK.eaf"
Time,65066,now,65066,RB,65066,"Ericsson-UK.eaf"
Aux,66017,be,66017,VBZ,66017,"Ericsson-UK.eaf"
Walking,66334,walk_along,66334,VBG,66334,"Ericsson-UK.eaf"
Location,66968,promenade,66968,NN,66968,"Ericsson-UK.eaf"
A-SubjectiveAssessment,67919,striped,67919,JJ,67919,"Ericsson-UK.eaf"
Clothing,68236,bag,68236,NN,68236,"Ericsson-UK.eaf"
A-PositionalAttribute,68553,slung_over,68553,VBN,68553,"Ericsson-UK.eaf"
BodyPart,69187,shoulder,69187,NN,69187,"Ericsson-UK.eaf"
Aux,94610,have,94610,VBG,94610,"Ericsson-UK.eaf"
A-Dressing,94860,take_off,94860,VBN,94860,"Ericsson-UK.eaf"
