"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
FilmLanguage,270695,imatge,270695,NCFS000,270695,"AccessFriendly-CA.eaf"
FilmLanguage,270970,congelar,270970,VMP00SF,270970,"AccessFriendly-CA.eaf"
Seeing,271795,llegir,271795,VMIP3S0,271795,"AccessFriendly-CA.eaf"
Human,273170,jubilat,273170,NCMS000,273170,"AccessFriendly-CA.eaf"
Aux,274270,estar,274270,VSIP3S0,274270,"AccessFriendly-CA.eaf"
A-PositionalAttribute,274545,asseure,274545,VMP00SM,274545,"AccessFriendly-CA.eaf"
Object,275370,banc,275370,NCMS000,275370,"AccessFriendly-CA.eaf"
Location,276195,parc,276195,NCMS000,276195,"AccessFriendly-CA.eaf"
Object,277295,got,277295,NCMS000,277295,"AccessFriendly-CA.eaf"
BodyPart,278120,mà,278120,NCFP000,278120,"AccessFriendly-CA.eaf"
Seeing,278945,mirada,278945,NCFS000,278945,"AccessFriendly-CA.eaf"
A-StateOfMind,279220,perdre,279220,VMP00SF,279220,"AccessFriendly-CA.eaf"
BodyMotion,279770,moure,279770,VMIP3S0,279770,"AccessFriendly-CA.eaf"
Mode,280045,nerviosament,280045,RG,280045,"AccessFriendly-CA.eaf"
BodyPart,280595,cama,280595,NCFS000,280595,"AccessFriendly-CA.eaf"
-,281145,vestir,281145,VMIP3S0,281145,"AccessFriendly-CA.eaf"
Clothing,281420,samarreta,281420,NCFS000,281420,"AccessFriendly-CA.eaf"
-,281970,tirant,281970,NCMP000,281970,"AccessFriendly-CA.eaf"
Clothing,282520,pantaló,282520,NCMP000,282520,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,282795,texà,282795,AQ0MP0,282795,"AccessFriendly-CA.eaf"
Clothing,283345,calçat,283345,NCMS000,283345,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,283620,esportiu,283620,AQ0MS0,283620,"AccessFriendly-CA.eaf"
Dressing,284170,portar,284170,VMIP3S0,284170,"AccessFriendly-CA.eaf"
Clothing,284720,cadena,284720,NCFS000,284720,"AccessFriendly-CA.eaf"
A-ColorAttribute,284995,platejar,284995,VMP00SF,284995,"AccessFriendly-CA.eaf"
Location,285820,voltant,285820,NCMS000,285820,"AccessFriendly-CA.eaf"
