"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
A-StateOfMind,737570,pensativo,737570,AQ0FS0,737570,"Ericsson-ES.eaf"
Aux,738365,haber,738365,VAIP3S0,738365,"Ericsson-ES.eaf"
Motion,738630,quedar,738630,VMP00SM,738630,"Ericsson-ES.eaf"
A-PositionalAttribute,738895,inmóvil,738895,AQ0CS0,738895,"Ericsson-ES.eaf"
Walking,745360,correr,745360,VMIP3S0,745360,"Ericsson-ES.eaf"
BodyMotion,748850,echar,748850,VMIP3S0,748850,"Ericsson-ES.eaf"
BodyPart,749290,brazo,749290,NCMS000,749290,"Ericsson-ES.eaf"
BodyPart,749950,hombro,749950,NCMS000,749950,"Ericsson-ES.eaf"
Human,750610,chico,750610,NCFS000,750610,"Ericsson-ES.eaf"
Motion,751710,alejar,751710,VMIP3P0,751710,"Ericsson-ES.eaf"
A-StateOfMind,751930,satisfacer,751930,VMP00PM,751930,"Ericsson-ES.eaf"
Location,752590,descampado,752590,NCMS000,752590,"Ericsson-ES.eaf"
Location,754820,azotea,754820,NCFS000,754820,"Ericsson-ES.eaf"
Human,755540,mujer,755540,NCFS000,755540,"Ericsson-ES.eaf"
A-SubjectiveAssessmentAttribute,756020,mediano,756020,AQ0FS0,756020,"Ericsson-ES.eaf"
-,756260,edad,756260,NCFS000,756260,"Ericsson-ES.eaf"
Process,756500,tender,756500,VMIP3S0,756500,"Ericsson-ES.eaf"
-,756980,colada,756980,NCFS000,756980,"Ericsson-ES.eaf"
Communication,757460,hablar,757460,VMIP3S0,757460,"Ericsson-ES.eaf"
Object,758180,móvil,758180,NCMS000,758180,"Ericsson-ES.eaf"
Communication,758660,decir,758660,VMIP3S0,758660,"Ericsson-ES.eaf"
possesses,759140,tener,759140,VMIP3S0,759140,"Ericsson-ES.eaf"
Process,759620,dar_se_prisa,759620,VMN0000,759620,"Ericsson-ES.eaf"
Object,760580,maleta,760580,NCFP000,760580,"Ericsson-ES.eaf"
Aux,760820,estar,760820,VSIP3S0,760820,"Ericsson-ES.eaf"
-,761300,punto,761300,NCMS000,761300,"Ericsson-ES.eaf"
A-StateOfMind,771000,confuso,771000,AQ0FS0,771000,"Ericsson-ES.eaf"
Communication,771166,decir,771166,VMIP3S0,771166,"Ericsson-ES.eaf"
-,771332,no,771332,RN,771332,"Ericsson-ES.eaf"
Aux,771415,poder,771415,VMIP3S0,771415,"Ericsson-ES.eaf"
Communication,771498,hablar,771498,VMN0000,771498,"Ericsson-ES.eaf"
Process,771664,cortar,771664,VMIP3S0,771664,"Ericsson-ES.eaf"
-,771830,llamada,771830,NCFS000,771830,"Ericsson-ES.eaf"
exists,779240,ser,779240,VSIP3S0,779240,"Ericsson-ES.eaf"
A-PositionalAttribute,780412,próximo,780412,AQ0FS0,780412,"Ericsson-ES.eaf"
Aux,784333,happens,784333,VMIP1P0,784333,"Ericsson-ES.eaf"
-,784666,while,784666,NCMS000,784666,"Ericsson-ES.eaf"
Authoring,1300,audiodescripción_kaleidoscope,1300,NCMS000,1300,"Kaleidoscope-ES.eaf"
Time,2350,amanecer,2350,VMIP3S0,2350,"Kaleidoscope-ES.eaf"
Location,3400,paseo,3400,NCMS000,3400,"Kaleidoscope-ES.eaf"
A-PositionalAttribute,3750,marítimo,3750,AQ0MS0,3750,"Kaleidoscope-ES.eaf"
Location,4800,playa,4800,NCFS000,4800,"Kaleidoscope-ES.eaf"
Location,5850,fondo,5850,NCMS000,5850,"Kaleidoscope-ES.eaf"
Human,6900,pareja,6900,NCFS000,6900,"Kaleidoscope-ES.eaf"
Walking,7250,pasear,7250,VMIP3S0,7250,"Kaleidoscope-ES.eaf"
Animal,8300,perro,8300,NCMS000,8300,"Kaleidoscope-ES.eaf"
Human,9350,hombre,9350,NCMS000,9350,"Kaleidoscope-ES.eaf"
Walking,9700,hacer_footing,9700,VMIP3S0,9700,"Kaleidoscope-ES.eaf"
FilmLanguage,16317,fondo,16317,NCMS000,16317,"Kaleidoscope-ES.eaf"
A-ColorAttribute,16634,blanco,16634,AQ0MS0,16634,"Kaleidoscope-ES.eaf"
Human,22755,hombre,22755,NCMS000,22755,"Kaleidoscope-ES.eaf"
A-Clothing,23080,trajear,23080,VMP00SM,23080,"Kaleidoscope-ES.eaf"
Clothing,24055,corbata,24055,NCFS000,24055,"Kaleidoscope-ES.eaf"
Motion,24380,aparcar,24380,VMIP3S0,24380,"Kaleidoscope-ES.eaf"
-,25030,coche,25030,NCMS000,25030,"Kaleidoscope-ES.eaf"
A-SubjectiveAssessmentAttribute,25355,deportivo,25355,AQ0MS0,25355,"Kaleidoscope-ES.eaf"
A-ColorAttribute,25680,blanco,25680,AQ0MS0,25680,"Kaleidoscope-ES.eaf"
Motion,26330,salir,26330,VMIP3S0,26330,"Kaleidoscope-ES.eaf"
Communication,26655,hablar,26655,VMG0000,26655,"Kaleidoscope-ES.eaf"
Object,27305,teléfono,27305,NCMS000,27305,"Kaleidoscope-ES.eaf"
Process,52580,colgar,52580,VMIP3S0,52580,"Kaleidoscope-ES.eaf"
Putting,53072,guardar,53072,VMIS3S0,53072,"Kaleidoscope-ES.eaf"
Object,53564,maletín,53564,NCMS000,53564,"Kaleidoscope-ES.eaf"
Putting,54056,sacar,54056,VMIS3S0,54056,"Kaleidoscope-ES.eaf"
Object,54548,bolsa,54548,NCFS000,54548,"Kaleidoscope-ES.eaf"
-,55040,raya,55040,NCFP000,55040,"Kaleidoscope-ES.eaf"
Location,55778,maletero,55778,NCMS000,55778,"Kaleidoscope-ES.eaf"
Seeing,56270,mirar,56270,VMIS3S0,56270,"Kaleidoscope-ES.eaf"
Location,56762,playa,56762,NCFS000,56762,"Kaleidoscope-ES.eaf"
StateOfMind,57254,suspirar,57254,VMIP3S0,57254,"Kaleidoscope-ES.eaf"
Putting,57992,poner,57992,VMIP3S0,57992,"Kaleidoscope-ES.eaf"
Clothing,58484,gafas,58484,NCFP000,58484,"Kaleidoscope-ES.eaf"
-,58976,sol,58976,NCMS000,58976,"Kaleidoscope-ES.eaf"
Human,65274,empresario,65274,NCMS000,65274,"Kaleidoscope-ES.eaf"
Walking,67940,caminar,67940,VMIS3S0,67940,"Kaleidoscope-ES.eaf"
Location,68624,paseo,68624,NCMS000,68624,"Kaleidoscope-ES.eaf"
Communication,68852,llamar,68852,VMG0000,68852,"Kaleidoscope-ES.eaf"
Object,69536,móvil,69536,NCMS000,69536,"Kaleidoscope-ES.eaf"
Time,92280,después,92280,RG,92280,"Kaleidoscope-ES.eaf"
Clothing,93015,ropa,93015,NCFS000,93015,"Kaleidoscope-ES.eaf"
BodyMotion,93750,tumbar,93750,VMIP3S0,93750,"Kaleidoscope-ES.eaf"
Object,94485,toalla,94485,NCFS000,94485,"Kaleidoscope-ES.eaf"
Location,95220,arena,95220,NCFS000,95220,"Kaleidoscope-ES.eaf"
BodyMotion,102106,frotar,102106,VMIP3S0,102106,"Kaleidoscope-ES.eaf"
BodyPart,102598,ojo,102598,NCMP000,102598,"Kaleidoscope-ES.eaf"
BodyMotion,103090,extender,103090,VMIP3S0,103090,"Kaleidoscope-ES.eaf"
BodyPart,103582,brazo,103582,NCMP000,103582,"Kaleidoscope-ES.eaf"
Seeing,141650,mirar,141650,VMIS3S0,141650,"Kaleidoscope-ES.eaf"
Location,142466,alrededor,142466,NCMS000,142466,"Kaleidoscope-ES.eaf"
Process,157720,colgar,157720,VMIP3S0,157720,"Kaleidoscope-ES.eaf"
BodyMotion,158515,levantar,158515,VMIP3S0,158515,"Kaleidoscope-ES.eaf"
A-StateOfMind,158780,extrañar,158780,VMP00SM,158780,"Kaleidoscope-ES.eaf"
RadiatingSound,159575,ruido,159575,NCMS000,159575,"Kaleidoscope-ES.eaf"
Walking,160105,caminar,160105,VMIS3S0,160105,"Kaleidoscope-ES.eaf"
Location,160900,orilla,160900,NCFS000,160900,"Kaleidoscope-ES.eaf"
Location,161695,arena,161695,NCFS000,161695,"Kaleidoscope-ES.eaf"
Seeing,161960,mirar,161960,VMG0000,161960,"Kaleidoscope-ES.eaf"
A-StateOfMind,162490,desconcertar,162490,VMP00SM,162490,"Kaleidoscope-ES.eaf"
Location,163550,dirección,163550,NCFP000,163550,"Kaleidoscope-ES.eaf"
Dressing,169330,llevar,169330,VMIP3S0,169330,"Kaleidoscope-ES.eaf"
Clothing,169894,bóxer,169894,NCMS000,169894,"Kaleidoscope-ES.eaf"
A-ColorAttribute,170176,negro,170176,AQ0MS0,170176,"Kaleidoscope-ES.eaf"
Motion,171022,para,171022,VMIP3S0,171022,"Kaleidoscope-ES.eaf"
Walking,171586,andar,171586,VMIP3S0,171586,"Kaleidoscope-ES.eaf"
A-SubjectiveAssessmentAttribute,172432,propio,172432,AQ0MP0,172432,"Kaleidoscope-ES.eaf"
-,172714,paso,172714,NCMP000,172714,"Kaleidoscope-ES.eaf"
A-StateOfMind,172996,preocupar,172996,VMP00SM,172996,"Kaleidoscope-ES.eaf"
RadiatingSound,173842,ruido,173842,NCMS000,173842,"Kaleidoscope-ES.eaf"
Aux,211110,comenzar,211110,VMIP3S0,211110,"Kaleidoscope-ES.eaf"
Dressing,211578,vestir,211578,VMN0000,211578,"Kaleidoscope-ES.eaf"
Time,219320,después,219320,RG,219320,"Kaleidoscope-ES.eaf"
A-Dressing,219824,vestir,219824,VMP00SM,219824,"Kaleidoscope-ES.eaf"
Clothing,220580,traje,220580,NCMS000,220580,"Kaleidoscope-ES.eaf"
Clothing,221840,corbata,221840,NCFS000,221840,"Kaleidoscope-ES.eaf"
Walking,222344,caminar,222344,VMIP3S0,222344,"Kaleidoscope-ES.eaf"
Location,223100,arboleda,223100,NCFS000,223100,"Kaleidoscope-ES.eaf"
Motion,227120,subir,227120,VMIS3S0,227120,"Kaleidoscope-ES.eaf"
Location,227894,sendero,227894,NCMS000,227894,"Kaleidoscope-ES.eaf"
A-SubjectiveAssessmentAttribute,228152,empinar,228152,VMP00SM,228152,"Kaleidoscope-ES.eaf"
Human,234284,hombre,234284,NCMS000,234284,"Kaleidoscope-ES.eaf"
BodyPart,234872,pelo,234872,NCMS000,234872,"Kaleidoscope-ES.eaf"
A-SubjectiveAssessmentAttribute,235166,rizar,235166,VMP00SM,235166,"Kaleidoscope-ES.eaf"
A-ColorAttribute,235754,canoso,235754,AQ0MS0,235754,"Kaleidoscope-ES.eaf"
BodyPart,236342,barba,236342,NCFS000,236342,"Kaleidoscope-ES.eaf"
A-SubjectiveAssessmentAttribute,236636,desaliñar,236636,VMP00SF,236636,"Kaleidoscope-ES.eaf"
Clothing,237224,cadena,237224,NCFS000,237224,"Kaleidoscope-ES.eaf"
-,237812,plata,237812,NCFS000,237812,"Kaleidoscope-ES.eaf"
BodyPart,238694,cuello,238694,NCMS000,238694,"Kaleidoscope-ES.eaf"
Clothing,239282,camiseta,239282,NCFS000,239282,"Kaleidoscope-ES.eaf"
-,239870,tirante,239870,NCMP000,239870,"Kaleidoscope-ES.eaf"
BodyPart,240458,tatuaje,240458,NCMP000,240458,"Kaleidoscope-ES.eaf"
BodyMotion,240752,tamborilear,240752,VMIP3S0,240752,"Kaleidoscope-ES.eaf"
BodyPart,241340,dedo,241340,NCMP000,241340,"Kaleidoscope-ES.eaf"
Object,242222,vaso,242222,NCMS000,242222,"Kaleidoscope-ES.eaf"
-,242810,plástico,242810,NCMS000,242810,"Kaleidoscope-ES.eaf"
Object,250780,tapa,250780,NCFS000,250780,"Kaleidoscope-ES.eaf"
Object,251470,vaso,251470,NCMS000,251470,"Kaleidoscope-ES.eaf"
Drinking,251930,beber,251930,VMIP3S0,251930,"Kaleidoscope-ES.eaf"
-,252160,café,252160,NCMS000,252160,"Kaleidoscope-ES.eaf"
Gesture,252620,gesto,252620,NCMS000,252620,"Kaleidoscope-ES.eaf"
A-StateOfMind,252850,resignar,252850,VMP00SM,252850,"Kaleidoscope-ES.eaf"
StateOfMind,259700,suspirar,259700,VMIP3S0,259700,"Kaleidoscope-ES.eaf"
A-StateOfMind,260056,inquieto,260056,AQ0MS0,260056,"Kaleidoscope-ES.eaf"
Human,266300,jubilado,266300,NCMS000,266300,"Kaleidoscope-ES.eaf"
exists,268890,ser,268890,VSIP3S0,268890,"Kaleidoscope-ES.eaf"
Time,269442,día,269442,NCMS000,269442,"Kaleidoscope-ES.eaf"
Aux,269994,estar,269994,VSIP3S0,269994,"Kaleidoscope-ES.eaf"
A-PositionalAttribute,270270,sentar,270270,VMP00SM,270270,"Kaleidoscope-ES.eaf"
Object,271098,banco,271098,NCMP000,271098,"Kaleidoscope-ES.eaf"
A-SubjectiveAssessmentAttribute,271374,individual,271374,AQ0CP0,271374,"Kaleidoscope-ES.eaf"
Location,272202,parque,272202,NCMS000,272202,"Kaleidoscope-ES.eaf"
A-PositionalAttribute,272478,rodear,272478,VMP00SM,272478,"Kaleidoscope-ES.eaf"
Vegetable,273030,árbol,273030,NCMP000,273030,"Kaleidoscope-ES.eaf"
BodyMotion,273582,mover,273582,VMIS3S0,273582,"Kaleidoscope-ES.eaf"
BodyPart,274134,pierna,274134,NCFS000,274134,"Kaleidoscope-ES.eaf"
A-StateOfMind,274410,intranquilo,274410,AQ0MS0,274410,"Kaleidoscope-ES.eaf"
Drinking,274962,beber,274962,VMIP3S0,274962,"Kaleidoscope-ES.eaf"
-,275514,café,275514,NCMS000,275514,"Kaleidoscope-ES.eaf"
Putting,278660,dejar,278660,VMIP3S0,278660,"Kaleidoscope-ES.eaf"
Object,279170,vaso,279170,NCMS000,279170,"Kaleidoscope-ES.eaf"
Object,279935,banco,279935,NCMS000,279935,"Kaleidoscope-ES.eaf"
A-PositionalAttribute,280190,contiguo,280190,AQ0MS0,280190,"Kaleidoscope-ES.eaf"
Putting,280700,sacar,280700,VMIP3S0,280700,"Kaleidoscope-ES.eaf"
Object,281210,smartphone,281210,NCMS000,281210,"Kaleidoscope-ES.eaf"
IntentionalPsychologicalProcess,281720,buscar,281720,VMIP3S0,281720,"Kaleidoscope-ES.eaf"
-,282485,contacto,282485,NCMP000,282485,"Kaleidoscope-ES.eaf"
Communication,295460,llamar,295460,VMIP3S0,295460,"Kaleidoscope-ES.eaf"
Seeing,330030,mirar,330030,VMIS3S0,330030,"Kaleidoscope-ES.eaf"
Location,330612,alrededor,330612,NCMS000,330612,"Kaleidoscope-ES.eaf"
A-StateOfMind,380340,extrañar,380340,VMP00SM,380340,"Kaleidoscope-ES.eaf"
Seeing,380936,mirar,380936,VMIS3S0,380936,"Kaleidoscope-ES.eaf"
Location,381830,dirección,381830,NCFP000,381830,"Kaleidoscope-ES.eaf"
Process,399170,colgar,399170,VMIP3S0,399170,"Kaleidoscope-ES.eaf"
Motion,399752,alejar,399752,VMIP3S0,399752,"Kaleidoscope-ES.eaf"
Seeing,399946,mirar,399946,VMG0000,399946,"Kaleidoscope-ES.eaf"
Location,400334,arriba,400334,RG,400334,"Kaleidoscope-ES.eaf"
Location,401110,lado,401110,NCMP000,401110,"Kaleidoscope-ES.eaf"
Location,412120,habitación,412120,NCFS000,412120,"Kaleidoscope-ES.eaf"
Human,412975,chico,412975,NCFS000,412975,"Kaleidoscope-ES.eaf"
BodyPart,413545,pelo,413545,NCMS000,413545,"Kaleidoscope-ES.eaf"
A-SubjectiveAssessmentAttribute,413830,rizar,413830,VMP00SM,413830,"Kaleidoscope-ES.eaf"
IntentionalPsychologicalProcess,414115,estudiar,414115,VMIP3S0,414115,"Kaleidoscope-ES.eaf"
Object,414970,ordenador,414970,NCMS000,414970,"Kaleidoscope-ES.eaf"
Human,419218,estudiante,419218,NCCS000,419218,"Kaleidoscope-ES.eaf"
IntentionalPsychologicalProcess,423240,buscar,423240,VMIS3S0,423240,"Kaleidoscope-ES.eaf"
Object,423670,móvil,423670,NCMS000,423670,"Kaleidoscope-ES.eaf"
Object,424315,apunte,424315,NCMP000,424315,"Kaleidoscope-ES.eaf"
Process,428430,descolgar,428430,VMIP3S0,428430,"Kaleidoscope-ES.eaf"
Process,494240,colgar,494240,VMIP3S0,494240,"Kaleidoscope-ES.eaf"
Seeing,494696,mirar,494696,VMIP3S0,494696,"Kaleidoscope-ES.eaf"
A-StateOfMind,494924,extrañar,494924,VMP00SF,494924,"Kaleidoscope-ES.eaf"
Location,495608,alrededor,495608,NCMS000,495608,"Kaleidoscope-ES.eaf"
BodyMotion,509950,levantar,509950,VMIP3S0,509950,"Kaleidoscope-ES.eaf"
Time,510550,después,510550,RG,510550,"Kaleidoscope-ES.eaf"
Motion,510850,andar,510850,VMIP3S0,510850,"Kaleidoscope-ES.eaf"
A-StateOfMind,511150,inquieto,511150,AQ0FS0,511150,"Kaleidoscope-ES.eaf"
Location,512050,calle,512050,NCFS000,512050,"Kaleidoscope-ES.eaf"
Motion,517790,subir,517790,VMIS3S0,517790,"Kaleidoscope-ES.eaf"
-,518406,pendiente,518406,NCFS000,518406,"Kaleidoscope-ES.eaf"
A-PositionalAttribute,518714,rodear,518714,VMP00SF,518714,"Kaleidoscope-ES.eaf"
Vegetable,519330,vegetación,519330,NCFS000,519330,"Kaleidoscope-ES.eaf"
Motion,525260,parar,525260,VMSP1S0,525260,"Kaleidoscope-ES.eaf"
Seeing,525860,mirar,525860,VMIS3S0,525860,"Kaleidoscope-ES.eaf"
Location,526760,dirección,526760,NCFP000,526760,"Kaleidoscope-ES.eaf"
Motion,527360,continuo,527360,AQ0FS0,527360,"Kaleidoscope-ES.eaf"
Motion,530900,llegar,530900,VMIP3S0,530900,"Kaleidoscope-ES.eaf"
Location,531701,claro,531701,NCMS000,531701,"Kaleidoscope-ES.eaf"
RadiatingLight,531968,solear,531968,VMP00SM,531968,"Kaleidoscope-ES.eaf"
located,533036,estar,533036,VSIP3P0,533036,"Kaleidoscope-ES.eaf"
Motion,534638,acercar,534638,VMIP3S0,534638,"Kaleidoscope-ES.eaf"
Time,534905,poco_a_poco,534905,RG,534905,"Kaleidoscope-ES.eaf"
Seeing,536240,mirar,536240,VMIP3P0,536240,"Kaleidoscope-ES.eaf"
Location,537041,dirección,537041,NCFP000,537041,"Kaleidoscope-ES.eaf"
RadiatingSound,541530,voz,541530,NCFS000,541530,"Kaleidoscope-ES.eaf"
FilmLanguage,541840,off,541840,NCMS000,541840,"Kaleidoscope-ES.eaf"
A-StateOfMind,556270,sorprender,556270,VMP00PM,556270,"Kaleidoscope-ES.eaf"
Seeing,556933,mirar,556933,VMIP3P0,556933,"Kaleidoscope-ES.eaf"
Location,557375,arriba,557375,RG,557375,"Kaleidoscope-ES.eaf"
Location,558259,lado,558259,NCMP000,558259,"Kaleidoscope-ES.eaf"
Gesture,595240,encojer_de_hombros,595240,VMIS1S0,595240,"Kaleidoscope-ES.eaf"
Seeing,708057,mirar,708057,VMIP3P0,708057,"Kaleidoscope-ES.eaf"
Communication,709242,negar,709242,VMIP3P0,709242,"Kaleidoscope-ES.eaf"
Motion,737212,ir,737212,VMIP3S0,737212,"Kaleidoscope-ES.eaf"
Motion,738556,seguir,738556,VMIP3S0,738556,"Kaleidoscope-ES.eaf"
Motion,739564,quedar,739564,VMIP3S0,739564,"Kaleidoscope-ES.eaf"
A-StateOfMind,739900,cabizbajo,739900,AQ0FS0,739900,"Kaleidoscope-ES.eaf"
Process,745414,unir,745414,VMIP3S0,745414,"Kaleidoscope-ES.eaf"
BodyMotion,746390,pasar,746390,VMIP3S0,746390,"Kaleidoscope-ES.eaf"
BodyPart,746878,brazo,746878,NCMS000,746878,"Kaleidoscope-ES.eaf"
BodyPart,747610,hombro,747610,NCMS000,747610,"Kaleidoscope-ES.eaf"
BodyMotion,748586,extender,748586,VMIP3S0,748586,"Kaleidoscope-ES.eaf"
BodyPart,749074,mano,749074,NCFS000,749074,"Kaleidoscope-ES.eaf"
Walking,750050,caminar,750050,VMIP3P0,750050,"Kaleidoscope-ES.eaf"
A-PositionalAttribute,750294,junto,750294,AQ0MP0,750294,"Kaleidoscope-ES.eaf"
FilmLanguage,754741,imagen,754741,NCFS000,754741,"Kaleidoscope-ES.eaf"
FilmLanguage,755002,fundir,755002,VMIP3S0,755002,"Kaleidoscope-ES.eaf"
A-ColorAttribute,755524,negro,755524,NCMS000,755524,"Kaleidoscope-ES.eaf"
Human,756307,mujer,756307,NCFS000,756307,"Kaleidoscope-ES.eaf"
A-ColorAttribute,756568,negro,756568,AQ0FS0,756568,"Kaleidoscope-ES.eaf"
Process,756829,tender,756829,VMIP3S0,756829,"Kaleidoscope-ES.eaf"
Clothing,757090,ropa,757090,NCFS000,757090,"Kaleidoscope-ES.eaf"
Location,757873,azotea,757873,NCFS000,757873,"Kaleidoscope-ES.eaf"
Communication,758395,hablar,758395,VMIP3S0,758395,"Kaleidoscope-ES.eaf"
Object,759178,móvil,759178,NCMS000,759178,"Kaleidoscope-ES.eaf"
-,762960,no,762960,RN,762960,"Kaleidoscope-ES.eaf"
-,763406,no,763406,RN,763406,"Kaleidoscope-ES.eaf"
Aux,763629,haber,763629,VAIP1S0,763629,"Kaleidoscope-ES.eaf"
Aux,763852,terminar,763852,VMP00SM,763852,"Kaleidoscope-ES.eaf"
Process,764298,tender,764298,VMN0000,764298,"Kaleidoscope-ES.eaf"
Aux,764967,tener,764967,VMIP1S0,764967,"Kaleidoscope-ES.eaf"
Process,765413,dar_se_prisa,765413,VMN0000,765413,"Kaleidoscope-ES.eaf"
-,768380,no,768380,RN,768380,"Kaleidoscope-ES.eaf"
Communication,770198,hablar,770198,VMIP2S0,770198,"Kaleidoscope-ES.eaf"
-,770804,sí,770804,RG,770804,"Kaleidoscope-ES.eaf"
-,771410,claro,771410,RG,771410,"Kaleidoscope-ES.eaf"
Object,772319,maleta,772319,NCFP000,772319,"Kaleidoscope-ES.eaf"
Aux,772622,estar,772622,VSIP3P0,772622,"Kaleidoscope-ES.eaf"
-,773228,punto,773228,NCMS000,773228,"Kaleidoscope-ES.eaf"
Seeing,773834,mirar,773834,VMIS3S0,773834,"Kaleidoscope-ES.eaf"
Location,774743,alrededor,774743,RG,774743,"Kaleidoscope-ES.eaf"
A-StateOfMind,775046,extrañar,775046,VMP00SF,775046,"Kaleidoscope-ES.eaf"
Hearing,775652,oír,775652,VMM02S0,775652,"Kaleidoscope-ES.eaf"
Time,776258,ahora,776258,RG,776258,"Kaleidoscope-ES.eaf"
-,776561,no,776561,RN,776561,"Kaleidoscope-ES.eaf"
Process,776864,poder,776864,VMIP1S0,776864,"Kaleidoscope-ES.eaf"
Communication,777167,hablar,777167,VMN0000,777167,"Kaleidoscope-ES.eaf"
Aux,777773,tener,777773,VMIP1S0,777773,"Kaleidoscope-ES.eaf"
Motion,778379,dejar,778379,VMN0000,778379,"Kaleidoscope-ES.eaf"
Process,779288,colgar,779288,VMIP3S0,779288,"Kaleidoscope-ES.eaf"
A-PositionalAttribute,780803,próximo,780803,AQ0FS0,780803,"Kaleidoscope-ES.eaf"
FilmLanguage,781712,imagen,781712,NCFS000,781712,"Kaleidoscope-ES.eaf"
FilmLanguage,782015,fundir,782015,VMIP3S0,782015,"Kaleidoscope-ES.eaf"
A-ColorAttribute,782621,negro,782621,AQ0MS0,782621,"Kaleidoscope-ES.eaf"
FilmLanguage,783530,fondo,783530,NCMS000,783530,"Kaleidoscope-ES.eaf"
A-ColorAttribute,783833,blanco,783833,AQ0MS0,783833,"Kaleidoscope-ES.eaf"
FilmLanguage,784439,título,784439,NCMS000,784439,"Kaleidoscope-ES.eaf"
Process,785045,pasar,785045,VMIP3S0,785045,"Kaleidoscope-ES.eaf"
Time,785348,mientras,785348,RG,785348,"Kaleidoscope-ES.eaf"
Time,3419,día,3419,NCMS000,3419,"NavarradeCine-ES.eaf"
Location,4935,paseo,4935,NCMS000,4935,"NavarradeCine-ES.eaf"
A-PositionalAttribute,5314,marítimo,5314,AQ0MS0,5314,"NavarradeCine-ES.eaf"
Location,6451,cielo,6451,NCMS000,6451,"NavarradeCine-ES.eaf"
A-RadiatingLight,7209,luminoso,7209,AQ0MS0,7209,"NavarradeCine-ES.eaf"
Aux,7967,estar,7967,VSIP3S0,7967,"NavarradeCine-ES.eaf"
A-PositionalAttribute,8346,cubrir,8346,VMP00SM,8346,"NavarradeCine-ES.eaf"
-,9104,nube,9104,NCFP000,9104,"NavarradeCine-ES.eaf"
A-ColorAttribute,9483,blanco,9483,AQ0FP0,9483,"NavarradeCine-ES.eaf"
Human,10620,hombre,10620,NCMS000,10620,"NavarradeCine-ES.eaf"
Walking,10999,hacer_footing,10999,VMIP3S0,10999,"NavarradeCine-ES.eaf"
Human,12515,pareja,12515,NCFS000,12515,"NavarradeCine-ES.eaf"
Walking,12894,pasear,12894,VMIP3S0,12894,"NavarradeCine-ES.eaf"
A-SubjectiveAssessmentAttribute,14031,gran,14031,AQ0CS0,14031,"NavarradeCine-ES.eaf"
Animal,14410,perro,14410,NCMS000,14410,"NavarradeCine-ES.eaf"
FilmLanguage,15547,fondo,15547,NCMS000,15547,"NavarradeCine-ES.eaf"
A-ColorAttribute,15926,blanco,15926,AQ0MS0,15926,"NavarradeCine-ES.eaf"
-,22288,coche,22288,NCMS000,22288,"NavarradeCine-ES.eaf"
A-ColorAttribute,22556,blanco,22556,AQ0MS0,22556,"NavarradeCine-ES.eaf"
-,23360,gama,23360,NCFS000,23360,"NavarradeCine-ES.eaf"
A-SubjectiveAssessmentAttribute,23628,alto,23628,AQ0FS0,23628,"NavarradeCine-ES.eaf"
Motion,24432,detener,24432,VMIP3S0,24432,"NavarradeCine-ES.eaf"
Location,25236,paseo,25236,NCMS000,25236,"NavarradeCine-ES.eaf"
A-PositionalAttribute,25504,marítimo,25504,AQ0MS0,25504,"NavarradeCine-ES.eaf"
Human,27337,conductor,27337,NCMS000,27337,"NavarradeCine-ES.eaf"
Motion,27871,bajar,27871,VMIP3S0,27871,"NavarradeCine-ES.eaf"
Object,28672,maletín,28672,NCMS000,28672,"NavarradeCine-ES.eaf"
Communication,29473,hablar,29473,VMIP3S0,29473,"NavarradeCine-ES.eaf"
Object,30274,móvil,30274,NCMS000,30274,"NavarradeCine-ES.eaf"
Motion,43790,abrir,43790,VMIP3S0,43790,"NavarradeCine-ES.eaf"
Location,44304,maletero,44304,NCMS000,44304,"NavarradeCine-ES.eaf"
Process,52920,cuelga,52920,VMIP3S0,52920,"NavarradeCine-ES.eaf"
Aux,53476,haber,53476,VAIP3S0,53476,"NavarradeCine-ES.eaf"
Process,53754,dejar,53754,VMP00SM,53754,"NavarradeCine-ES.eaf"
Object,54310,maletín,54310,NCMS000,54310,"NavarradeCine-ES.eaf"
Aux,54866,haber,54866,VAIP3S0,54866,"NavarradeCine-ES.eaf"
Touching,55144,coger,55144,VMP00SM,55144,"NavarradeCine-ES.eaf"
Object,55700,bolsa,55700,NCFS000,55700,"NavarradeCine-ES.eaf"
Location,56256,playa,56256,NCFS000,56256,"NavarradeCine-ES.eaf"
Putting,57090,poner,57090,VMIP3S0,57090,"NavarradeCine-ES.eaf"
Clothing,57646,gafas,57646,NCFP000,57646,"NavarradeCine-ES.eaf"
-,58202,sol,58202,NCMS000,58202,"NavarradeCine-ES.eaf"
FilmLanguage,65670,sobreimpreso,65670,NCMS000,65670,"NavarradeCine-ES.eaf"
Human,67638,empresario,67638,NCMS000,67638,"NavarradeCine-ES.eaf"
Communication,69000,llamar,69000,VMIP3S0,69000,"NavarradeCine-ES.eaf"
Object,69528,móvil,69528,NCMS000,69528,"NavarradeCine-ES.eaf"
Aux,93449,haber,93449,VAIP3S0,93449,"NavarradeCine-ES.eaf"
Putting,93708,quitar,93708,VMP00SM,93708,"NavarradeCine-ES.eaf"
Clothing,94226,traje,94226,NCMS000,94226,"NavarradeCine-ES.eaf"
-,94744,solo,94744,RG,94744,"NavarradeCine-ES.eaf"
