"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Object,265231,got,265231,NCMS000,265231,"Beneito_Satorres_CA.eaf"
-,265635,cafè,265635,NCMS000,265635,"Beneito_Satorres_CA.eaf"
IntentionalPsychologicalProcess,266443,rumiar,266443,VMIP3S0,266443,"Beneito_Satorres_CA.eaf"
-,266847,mica,266847,NCFS000,266847,"Beneito_Satorres_CA.eaf"
BodyMotion,268585,prendre,268585,VMIP3S0,268585,"Beneito_Satorres_CA.eaf"
Drinking,269247,glop,269247,NCMS000,269247,"Beneito_Satorres_CA.eaf"
IntentionalPsychologicalProcess,270571,assaborir,270571,VMIP3S0,270571,"Beneito_Satorres_CA.eaf"
Seeing,271233,mirar,271233,VMIP3S0,271233,"Beneito_Satorres_CA.eaf"
Location,272226,infinit,272226,NCMS000,272226,"Beneito_Satorres_CA.eaf"
A-StateOfMind,272557,cavil·lós,272557,AQ0MS0,272557,"Beneito_Satorres_CA.eaf"
FilmLanguage,273550,imprimir,273550,VMP00SM,273550,"Beneito_Satorres_CA.eaf"
FilmsLanguage,274212,pantalla,274212,NCFS000,274212,"Beneito_Satorres_CA.eaf"
Human,279056,jubilat,279056,NCMS000,279056,"Beneito_Satorres_CA.eaf"
-,280280,deixar,280280,VMIP3S0,280280,"Beneito_Satorres_CA.eaf"
Object,280892,tapa,280892,NCFS000,280892,"Beneito_Satorres_CA.eaf"
Object,285792,got,285792,NCMS000,285792,"Beneito_Satorres_CA.eaf"
Object,287132,banc,287132,NCMS000,287132,"Beneito_Satorres_CA.eaf"
Drinking,287802,prendre,287802,VMIP3S0,287802,"Beneito_Satorres_CA.eaf"
-,288472,cafè,288472,NCMS000,288472,"Beneito_Satorres_CA.eaf"
BodyMotion,289142,moure,289142,VMIP3S0,289142,"Beneito_Satorres_CA.eaf"
BodyPart,289812,cama,289812,NCFS000,289812,"Beneito_Satorres_CA.eaf"
Mode,290147,neguitosament,290147,RG,290147,"Beneito_Satorres_CA.eaf"
-,331549,deixar,331549,VMIP3S0,331549,"Beneito_Satorres_CA.eaf"
Object,332363,got,332363,NCMS000,332363,"Beneito_Satorres_CA.eaf"
Object,380975,banc,380975,NCMS000,380975,"Beneito_Satorres_CA.eaf"
RadiatingSound,381721,pica,381721,NCFS000,381721,"Beneito_Satorres_CA.eaf"
BodyPart,399449,mà,399449,NCFP000,399449,"Beneito_Satorres_CA.eaf"
A-StateOfMind,399882,nerviós,399882,AQ0MS0,399882,"Beneito_Satorres_CA.eaf"
Putting,401614,treure,401614,VMIP3S0,401614,"Beneito_Satorres_CA.eaf"
Clothing,402913,butxaca,402913,NCFS000,402913,"Beneito_Satorres_CA.eaf"
Object,403779,mòbil,403779,NCMS000,403779,"Beneito_Satorres_CA.eaf"
IntentionalPsychologicalProcess,404645,cercar,404645,VMIP3S0,404645,"Beneito_Satorres_CA.eaf"
Object,405944,agenda,405944,NCFS000,405944,"Beneito_Satorres_CA.eaf"
-,406810,número,406810,NCMS000,406810,"Beneito_Satorres_CA.eaf"
Seeing,408109,mirar,408109,VMIP3S0,408109,"Beneito_Satorres_CA.eaf"
Location,408975,amunt,408975,RG,408975,"Beneito_Satorres_CA.eaf"
A-StateOfMind,409408,estranyar,409408,VMP00SM,409408,"Beneito_Satorres_CA.eaf"
TimeInterval,412996,nou,412996,AQ0MS0,412996,"Beneito_Satorres_CA.eaf"
A-StateOfMind,413510,atordir,413510,VMP00SM,413510,"Beneito_Satorres_CA.eaf"
BodyMotion,414538,aixecar,414538,VMIP3S0,414538,"Beneito_Satorres_CA.eaf"
Object,415309,banc,415309,NCMS000,415309,"Beneito_Satorres_CA.eaf"
Putting,417977,guardar,417977,VMIP3S0,417977,"Beneito_Satorres_CA.eaf"
Object,418321,mòbil,418321,NCMS000,418321,"Beneito_Satorres_CA.eaf"
Clothing,418837,butxaca,418837,NCFS000,418837,"Beneito_Satorres_CA.eaf"
Motion,419353,anar,419353,VAIP3S0,419353,"Beneito_Satorres_CA.eaf"
Seeing,422513,mirar,422513,VMIP3S0,422513,"Beneito_Satorres_CA.eaf"
Location,422789,amunt,422789,RG,422789,"Beneito_Satorres_CA.eaf"
Location,423341,enrere,423341,RG,423341,"Beneito_Satorres_CA.eaf"
Location,424445,costat,424445,NCMP000,424445,"Beneito_Satorres_CA.eaf"
Location,496869,davant,496869,RG,496869,"Beneito_Satorres_CA.eaf"
Object,498018,escriptori,498018,NCMS000,498018,"Beneito_Satorres_CA.eaf"
Human,498784,noi,498784,NCFS000,498784,"Beneito_Satorres_CA.eaf"
-,509817,any,509817,NCMP000,509817,"Beneito_Satorres_CA.eaf"
Motion,510100,seure,510100,VMIP3S0,510100,"Beneito_Satorres_CA.eaf"
A-StateOfMind,510383,angoixar,510383,VMP00SF,510383,"Beneito_Satorres_CA.eaf"
FilmLanguage,511232,imprimir,511232,VMP00SM,511232,"Beneito_Satorres_CA.eaf"
FilmsLanguage,512731,pantalla,512731,NCFS000,512731,"Beneito_Satorres_CA.eaf"
Human,514891,estudiant,514891,NCCS000,514891,"Beneito_Satorres_CA.eaf"
Aux,518728,ser,518728,VSIP3S0,518728,"Beneito_Satorres_CA.eaf"
A-ColorAttribute,519089,pèl-roig,519089,AQ0FS0,519089,"Beneito_Satorres_CA.eaf"
BodyPart,520533,cabell,520533,NCMP000,520533,"Beneito_Satorres_CA.eaf"
A-SubjectiveAssessmentAttribute,522190,arrissar,522190,VMP00PM,522190,"Beneito_Satorres_CA.eaf"
BodyMotion,523396,moure,523396,VMIP3S0,523396,"Beneito_Satorres_CA.eaf"
Location,524602,amunt,524602,RG,524602,"Beneito_Satorres_CA.eaf"
Location,526210,costat,526210,NCMP000,526210,"Beneito_Satorres_CA.eaf"
A-StateOfMind,526612,desconcertar,526612,VMP00SF,526612,"Beneito_Satorres_CA.eaf"
BodyMotion,528220,aixecar,528220,VMIP3S0,528220,"Beneito_Satorres_CA.eaf"
Motion,529024,sortir,529024,VMIP3S0,529024,"Beneito_Satorres_CA.eaf"
Location,531116,carrer,531116,NCMS000,531116,"Beneito_Satorres_CA.eaf"
Walking,531977,caminar,531977,VMIP3S0,531977,"Beneito_Satorres_CA.eaf"
A-StateOfMind,532264,esmaperdut,532264,AQ0FS0,532264,"Beneito_Satorres_CA.eaf"
Seeing,532838,mirar,532838,VMG0000,532838,"Beneito_Satorres_CA.eaf"
Location,533699,voltant,533699,NCMS000,533699,"Beneito_Satorres_CA.eaf"
Motion,534847,endinsar,534847,VMIP3S0,534847,"Beneito_Satorres_CA.eaf"
Location,535708,sendera,535708,NCFS000,535708,"Beneito_Satorres_CA.eaf"
Vegetable,536282,vegetació,536282,NCFS000,536282,"Beneito_Satorres_CA.eaf"
Motion,537143,avançar,537143,VMIP3S0,537143,"Beneito_Satorres_CA.eaf"
-,539757,pas,539757,NCMS000,539757,"Beneito_Satorres_CA.eaf"
A-StateOfMind,539976,dubitatiu,539976,AQ0MS0,539976,"Beneito_Satorres_CA.eaf"
Motion,540633,aturar,540633,VMIP3S0,540633,"Beneito_Satorres_CA.eaf"
BodyMotion,541290,girar,541290,VMIP3S0,541290,"Beneito_Satorres_CA.eaf"
Seeing,541728,observar,541728,VMIP3S0,541728,"Beneito_Satorres_CA.eaf"
A-StateOfMind,541947,curiós,541947,AQ0FS0,541947,"Beneito_Satorres_CA.eaf"
Motion,542385,accelerar,542385,VMIP3S0,542385,"Beneito_Satorres_CA.eaf"
-,556531,pas,556531,NCMS000,556531,"Beneito_Satorres_CA.eaf"
Location,557787,muntanya,557787,NCFP000,557787,"Beneito_Satorres_CA.eaf"
-,559043,mig,559043,NCMS000,559043,"Beneito_Satorres_CA.eaf"
Location,737366,descampat,737366,NCMS000,737366,"Beneito_Satorres_CA.eaf"
exists,738132,haver,738132,VMIP3S0,738132,"Beneito_Satorres_CA.eaf"
Aux,749548,acabar,749548,VAIP3S0,749548,"Beneito_Satorres_CA.eaf"
Motion,750516,arribar,750516,VMN0000,750516,"Beneito_Satorres_CA.eaf"
Seeing,758731,mirar,758731,VMIP3P0,758731,"Beneito_Satorres_CA.eaf"
Location,759211,voltant,759211,NCMS000,759211,"Beneito_Satorres_CA.eaf"
Aux,759531,intentar,759531,VAIP3P0,759531,"Beneito_Satorres_CA.eaf"
Process,759691,trobar,759691,VMN0000,759691,"Beneito_Satorres_CA.eaf"
-,760011,origen,760011,NCMS000,760011,"Beneito_Satorres_CA.eaf"
RadiatingSound,760491,soroll,760491,NCMS000,760491,"Beneito_Satorres_CA.eaf"
Seeing,761291,mirada,761291,NCFS000,761291,"Beneito_Satorres_CA.eaf"
IntentionalPsychologicalProcess,761451,buscar,761451,VMIP3P0,761451,"Beneito_Satorres_CA.eaf"
Process,761931,provenir,761931,VMIP3S0,761931,"Beneito_Satorres_CA.eaf"
RadiatingSound,765510,veu,765510,NCFS000,765510,"Beneito_Satorres_CA.eaf"
Motion,766575,seguir,766575,VMIP3S0,766575,"Beneito_Satorres_CA.eaf"
Process,772355,quedar,772355,VMIP3S0,772355,"Beneito_Satorres_CA.eaf"
A-StateOfMind,772553,estupefacte,772553,AQ0FS0,772553,"Beneito_Satorres_CA.eaf"
Motion,773741,allunyar,773741,VMIP3P0,773741,"Beneito_Satorres_CA.eaf"
Location,777290,terrat,777290,NCMS000,777290,"Beneito_Satorres_CA.eaf"
Human,777815,dona,777815,NCFS000,777815,"Beneito_Satorres_CA.eaf"
A-SubjectiveAssessmentAttribute,777990,francès,777990,AQ0FS0,777990,"Beneito_Satorres_CA.eaf"
A-ColorAttribute,778165,mulat,778165,AQ0FS0,778165,"Beneito_Satorres_CA.eaf"
-,778865,any,778865,NCMP000,778865,"Beneito_Satorres_CA.eaf"
BodyMotion,779040,estendre,779040,VMIP3S0,779040,"Beneito_Satorres_CA.eaf"
Clothing,779651,roba,779651,NCFS000,779651,"Beneito_Satorres_CA.eaf"
Communication,780199,parlar,780199,VMIP3S0,780199,"Beneito_Satorres_CA.eaf"
Object,780747,telèfon,780747,NCMS000,780747,"Beneito_Satorres_CA.eaf"
-,781295,francès,781295,NCMS000,781295,"Beneito_Satorres_CA.eaf"
Communication,781843,dir,781843,VMIP3S0,781843,"Beneito_Satorres_CA.eaf"
TimeInterval,784395,encara,784395,RG,784395,"Beneito_Satorres_CA.eaf"
-,784665,no,784665,RN,784665,"Beneito_Satorres_CA.eaf"
Aux,785205,haver,785205,VAIP1S0,785205,"Beneito_Satorres_CA.eaf"
BodyMotion,785475,estendre,785475,VMP00SM,785475,"Beneito_Satorres_CA.eaf"
Aux,786285,haver,786285,VAIP1S0,786285,"Beneito_Satorres_CA.eaf"
Process,786825,afanyar,786825,VMN0000,786825,"Beneito_Satorres_CA.eaf"
A-PositionalAttribute,5242,primer,5242,AO0FS0,5242,"Bonjoch_Sara_CA.eaf"
TimeInterval,5468,hora,5468,NCFS000,5468,"Bonjoch_Sara_CA.eaf"
TimeInterval,6146,matí,6146,NCMS000,6146,"Bonjoch_Sara_CA.eaf"
Process,6598,fer,6598,VMIP3S0,6598,"Bonjoch_Sara_CA.eaf"
TimeInterval,7050,dia,7050,NCMS000,7050,"Bonjoch_Sara_CA.eaf"
A-ColorAttribute,7276,clar,7276,AQ0MS0,7276,"Bonjoch_Sara_CA.eaf"
Aux,7954,estar,7954,VSIP3S0,7954,"Bonjoch_Sara_CA.eaf"
-,8406,mica,8406,NCFS000,8406,"Bonjoch_Sara_CA.eaf"
A-RadiatingLight,8632,ennuvolar,8632,VMP00SM,8632,"Bonjoch_Sara_CA.eaf"
Human,9310,parella,9310,NCFS000,9310,"Bonjoch_Sara_CA.eaf"
Animal,9988,gos,9988,NCMS000,9988,"Bonjoch_Sara_CA.eaf"
Walking,10214,caminar,10214,VMIP3P0,10214,"Bonjoch_Sara_CA.eaf"
Location,10892,passeig,10892,NCMS000,10892,"Bonjoch_Sara_CA.eaf"
Location,11344,terra,11344,NCFS000,11344,"Bonjoch_Sara_CA.eaf"
Location,12022,mar,12022,NCCS000,12022,"Bonjoch_Sara_CA.eaf"
Motion,12700,creuar,12700,VMIP3P0,12700,"Bonjoch_Sara_CA.eaf"
Human,13378,noi,13378,NCMS000,13378,"Bonjoch_Sara_CA.eaf"
Process,13830,fer,13830,VMIP3S0,13830,"Bonjoch_Sara_CA.eaf"
-,14056,esport,14056,NCMS000,14056,"Bonjoch_Sara_CA.eaf"
Location,22102,costat,22102,NCMS000,22102,"Bonjoch_Sara_CA.eaf"
Location,22765,passeig,22765,NCMS000,22765,"Bonjoch_Sara_CA.eaf"
exists,23207,haver,23207,VMIP3S0,23207,"Bonjoch_Sara_CA.eaf"
Location,23649,carrer,23649,NCMS000,23649,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,23870,asfaltar,23870,VMP00SM,23870,"Bonjoch_Sara_CA.eaf"
-,24533,cotxe,24533,NCMS000,24533,"Bonjoch_Sara_CA.eaf"
A-ColorAttribute,24754,blanc,24754,AQ0MS0,24754,"Bonjoch_Sara_CA.eaf"
Motion,25196,aturar,25196,VMIP3S0,25196,"Bonjoch_Sara_CA.eaf"
Human,30138,home,30138,NCMS000,30138,"Bonjoch_Sara_CA.eaf"
Process,30807,conduir,30807,VMIP3S0,30807,"Bonjoch_Sara_CA.eaf"
Communication,31030,parlar,31030,VMIP3S0,31030,"Bonjoch_Sara_CA.eaf"
Object,31699,mòbil,31699,NCMS000,31699,"Bonjoch_Sara_CA.eaf"
Motion,37916,anar,37916,VAIP3S0,37916,"Bonjoch_Sara_CA.eaf"
Location,38552,maleter,38552,NCMS000,38552,"Bonjoch_Sara_CA.eaf"
Human,53171,home,53171,NCMS000,53171,"Bonjoch_Sara_CA.eaf"
-,54306,any,54306,NCMP000,54306,"Bonjoch_Sara_CA.eaf"
Aux,54760,ser,54760,VSIP3S0,54760,"Bonjoch_Sara_CA.eaf"
A-ColorAttribute,54987,pèl-roig,54987,AQ0MS0,54987,"Bonjoch_Sara_CA.eaf"
-,55441,dur,55441,VMIP3S0,55441,"Bonjoch_Sara_CA.eaf"
BodyPart,55668,barba,55668,NCFS000,55668,"Bonjoch_Sara_CA.eaf"
Putting,60364,posar,60364,VMIP3S0,60364,"Bonjoch_Sara_CA.eaf"
Clothing,61146,ulleres_de_sol,61146,NCFP000,61146,"Bonjoch_Sara_CA.eaf"
Seeing,61928,mirar,61928,VMIP3S0,61928,"Bonjoch_Sara_CA.eaf"
Location,63101,horitzó,63101,NCMS000,63101,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,63492,pensarós,63492,AQ0MS0,63492,"Bonjoch_Sara_CA.eaf"
Human,66426,empresari,66426,NCMS000,66426,"Bonjoch_Sara_CA.eaf"
Walking,67843,caminar,67843,VMIP3S0,67843,"Bonjoch_Sara_CA.eaf"
Location,68584,passeig,68584,NCMS000,68584,"Bonjoch_Sara_CA.eaf"
Location,69325,mar,69325,NCCS000,69325,"Bonjoch_Sara_CA.eaf"
-,69819,vestir,69819,VMIP3S0,69819,"Bonjoch_Sara_CA.eaf"
Clothing,70066,americana,70066,NCFS001,70066,"Bonjoch_Sara_CA.eaf"
Clothing,70560,corbata,70560,NCFS000,70560,"Bonjoch_Sara_CA.eaf"
Clothing,94496,samarreta,94496,NCFS000,94496,"Bonjoch_Sara_CA.eaf"
BodyMotion,95033,estirar,95033,VMIP3S0,95033,"Bonjoch_Sara_CA.eaf"
Location,95570,sorra,95570,NCFS000,95570,"Bonjoch_Sara_CA.eaf"
PositionalAttribute,95749,cap_per_amunt,95749,RG,95749,"Bonjoch_Sara_CA.eaf"
BodyPart,96465,ull,96465,NCMP000,96465,"Bonjoch_Sara_CA.eaf"
A-PositionalAttribute,96644,tancar,96644,VMP00PM,96644,"Bonjoch_Sara_CA.eaf"
Aux,97002,intentar,97002,VMIP3S0,97002,"Bonjoch_Sara_CA.eaf"
IntentionalPsychologicalProcess,97181,relaxar,97181,VMN0000,97181,"Bonjoch_Sara_CA.eaf"
Seeing,99928,mirar,99928,VMIP3S0,99928,"Bonjoch_Sara_CA.eaf"
Location,102608,voltant,102608,NCMS000,102608,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,103278,confondre,103278,VMP00SM,103278,"Bonjoch_Sara_CA.eaf"
Aux,142218,estar,142218,VSIP3S0,142218,"Bonjoch_Sara_CA.eaf"
Location,142806,platja,142806,NCFS000,142806,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,143002,solitari,143002,AQ0FS0,143002,"Bonjoch_Sara_CA.eaf"
Motion,143394,anar,143394,VAIP3S0,143394,"Bonjoch_Sara_CA.eaf"
Clothing,143786,vestit_de_bany,143786,NCMS000,143786,"Bonjoch_Sara_CA.eaf"
BodyMotion,159166,aixecar,159166,VMIP3S0,159166,"Bonjoch_Sara_CA.eaf"
Walking,160214,caminar,160214,VMIP3S0,160214,"Bonjoch_Sara_CA.eaf"
IntentionalPsychologicalProcess,160738,buscar,160738,VMG0000,160738,"Bonjoch_Sara_CA.eaf"
-,161786,cosa,161786,NCFS000,161786,"Bonjoch_Sara_CA.eaf"
Seeing,162834,mirar,162834,VMIP3S0,162834,"Bonjoch_Sara_CA.eaf"
Location,164406,infinit,164406,NCMS000,164406,"Bonjoch_Sara_CA.eaf"
Location,167026,voltant,167026,NCMS000,167026,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,167550,desconcertar,167550,VMP00SM,167550,"Bonjoch_Sara_CA.eaf"
Motion,180142,tornar,180142,VMIP3S0,180142,"Bonjoch_Sara_CA.eaf"
-,181426,cosa,181426,NCFP000,181426,"Bonjoch_Sara_CA.eaf"
Location,182389,sorra,182389,NCFS000,182389,"Bonjoch_Sara_CA.eaf"
Aux,187989,continuar,187989,VAIP3S0,187989,"Bonjoch_Sara_CA.eaf"
Seeing,188590,mirar,188590,VMG0000,188590,"Bonjoch_Sara_CA.eaf"
Location,189191,a_banda_i_banda,189191,RG,189191,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,190393,estranyar,190393,VMP00SM,190393,"Bonjoch_Sara_CA.eaf"
-,201930,agafar,201930,VMIP3S0,201930,"Bonjoch_Sara_CA.eaf"
Clothing,204306,roba,204306,NCFS000,204306,"Bonjoch_Sara_CA.eaf"
-,206682,vestir,206682,VMIP3S0,206682,"Bonjoch_Sara_CA.eaf"
Putting,221343,posar,221343,VMIP3S0,221343,"Bonjoch_Sara_CA.eaf"
Clothing,221787,camisa,221787,NCFS000,221787,"Bonjoch_Sara_CA.eaf"
Aux,222453,deixar,222453,VAN0000,222453,"Bonjoch_Sara_CA.eaf"
Seeing,222897,mirar,222897,VMN0000,222897,"Bonjoch_Sara_CA.eaf"
BodyMotion,223341,fer,223341,VMIP3S0,223341,"Bonjoch_Sara_CA.eaf"
BodyPart,223563,cara,223563,NCFS000,223563,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,224007,amoïnar,224007,VMP00SM,224007,"Bonjoch_Sara_CA.eaf"
Walking,227701,caminar,227701,VMIP3S0,227701,"Bonjoch_Sara_CA.eaf"
Location,228040,carrer,228040,NCMS000,228040,"Bonjoch_Sara_CA.eaf"
TimeInterval,228379,després,228379,RG,228379,"Bonjoch_Sara_CA.eaf"
Walking,228492,pujar,228492,VMIP3S0,228492,"Bonjoch_Sara_CA.eaf"
Location,228831,camí,228831,NCMS000,228831,"Bonjoch_Sara_CA.eaf"
Location,229057,terra,229057,NCFS000,229057,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,229170,escarpat,229170,AQ0MS0,229170,"Bonjoch_Sara_CA.eaf"
Human,238974,home,238974,NCMS000,238974,"Bonjoch_Sara_CA.eaf"
-,239950,any,239950,NCMP000,239950,"Bonjoch_Sara_CA.eaf"
-,240438,sostenir,240438,VMIP3S0,240438,"Bonjoch_Sara_CA.eaf"
Object,240926,got,240926,NCMS000,240926,"Bonjoch_Sara_CA.eaf"
-,241414,cafè,241414,NCMS000,241414,"Bonjoch_Sara_CA.eaf"
-,241902,cartró,241902,NCMS000,241902,"Bonjoch_Sara_CA.eaf"
Seeing,242634,mirar,242634,VMIP3S0,242634,"Bonjoch_Sara_CA.eaf"
Location,242878,amunt,242878,RG,242878,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,243122,pensatiu,243122,AQ0MS0,243122,"Bonjoch_Sara_CA.eaf"
Smelling,254636,ensumar,254636,VMIP3S0,254636,"Bonjoch_Sara_CA.eaf"
Seeing,255776,mirar,255776,VMIP3S0,255776,"Bonjoch_Sara_CA.eaf"
StateOfMind,256916,delit,256916,NCMS000,256916,"Bonjoch_Sara_CA.eaf"
BodyMotion,257676,fer,257676,VMIP3S0,257676,"Bonjoch_Sara_CA.eaf"
Drinking,258436,glop,258436,NCMS000,258436,"Bonjoch_Sara_CA.eaf"
Human,266698,jubilat,266698,NCMS000,266698,"Bonjoch_Sara_CA.eaf"
possesses,267886,tenir,267886,VMIP3S0,267886,"Bonjoch_Sara_CA.eaf"
BodyPart,268958,cabell,268958,NCMP000,268958,"Bonjoch_Sara_CA.eaf"
A-ColorAttribute,269494,gris,269494,AQ0MP0,269494,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,270566,llarg,270566,AQ0MP0,270566,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,271638,despentinar,271638,VMP00PM,271638,"Bonjoch_Sara_CA.eaf"
-,272710,dur,272710,VMIP3S0,272710,"Bonjoch_Sara_CA.eaf"
BodyPart,273246,barba,273246,NCFS000,273246,"Bonjoch_Sara_CA.eaf"
BodyPart,274318,bigoti,274318,NCMS000,274318,"Bonjoch_Sara_CA.eaf"
Dressing,287408,portar,287408,VMIP3S0,287408,"Bonjoch_Sara_CA.eaf"
Clothing,287728,samarreta,287728,NCFS000,287728,"Bonjoch_Sara_CA.eaf"
A-ColorAttribute,287888,verd,287888,AQ0FS0,287888,"Bonjoch_Sara_CA.eaf"
-,288368,tirant,288368,NCMP000,288368,"Bonjoch_Sara_CA.eaf"
Aux,288688,estar,288688,VSIP3S0,288688,"Bonjoch_Sara_CA.eaf"
A-PositionalAttribute,288848,asseure,288848,VMP00SM,288848,"Bonjoch_Sara_CA.eaf"
Object,289328,banc,289328,NCMS000,289328,"Bonjoch_Sara_CA.eaf"
BodyMotion,289648,moure,289648,VMIP3S0,289648,"Bonjoch_Sara_CA.eaf"
BodyPart,289968,cama,289968,NCFS000,289968,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,290128,nerviós,290128,AQ0MS0,290128,"Bonjoch_Sara_CA.eaf"
-,295104,deixar,295104,VMIP3S0,295104,"Bonjoch_Sara_CA.eaf"
-,295658,cafè,295658,NCMS000,295658,"Bonjoch_Sara_CA.eaf"
Putting,296212,treure,296212,VMIP3S0,296212,"Bonjoch_Sara_CA.eaf"
Object,296766,mòbil,296766,NCMS000,296766,"Bonjoch_Sara_CA.eaf"
Clothing,297597,butxaca,297597,NCFS000,297597,"Bonjoch_Sara_CA.eaf"
Seeing,330751,mirar,330751,VMIP3S0,330751,"Bonjoch_Sara_CA.eaf"
-,331081,llista,331081,NCFS000,331081,"Bonjoch_Sara_CA.eaf"
-,331411,contacte,331411,NCMP000,331411,"Bonjoch_Sara_CA.eaf"
Touching,331906,marcar,331906,VMIP3S0,331906,"Bonjoch_Sara_CA.eaf"
Seeing,383052,mirar,383052,VMIP3S0,383052,"Bonjoch_Sara_CA.eaf"
Location,383380,enlaire,383380,RG,383380,"Bonjoch_Sara_CA.eaf"
StateOfMind,384036,confusió,384036,NCFS000,384036,"Bonjoch_Sara_CA.eaf"
Seeing,403939,mirar,403939,VMIP3S0,403939,"Bonjoch_Sara_CA.eaf"
Location,408503,voltant,408503,NCMS000,408503,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,409644,desconcertar,409644,VMP00SM,409644,"Bonjoch_Sara_CA.eaf"
Motion,418683,allunyar,418683,VMIP3S0,418683,"Bonjoch_Sara_CA.eaf"
Object,418914,banc,418914,NCMS000,418914,"Bonjoch_Sara_CA.eaf"
Process,419222,deixar,419222,VMIP3S0,419222,"Bonjoch_Sara_CA.eaf"
-,419376,cafè,419376,NCMS000,419376,"Bonjoch_Sara_CA.eaf"
Aux,419607,continuar,419607,VAIP3S0,419607,"Bonjoch_Sara_CA.eaf"
IntentionalPsychologicalProcess,419684,buscar,419684,VMG0000,419684,"Bonjoch_Sara_CA.eaf"
Walking,419838,caminar,419838,VMIP3S0,419838,"Bonjoch_Sara_CA.eaf"
Seeing,419992,mirar,419992,VMG0000,419992,"Bonjoch_Sara_CA.eaf"
Location,420069,amunt,420069,RG,420069,"Bonjoch_Sara_CA.eaf"
Location,420223,a_banda_i_banda,420223,RG,420223,"Bonjoch_Sara_CA.eaf"
Human,499999,estudiant,499999,NCCS000,499999,"Bonjoch_Sara_CA.eaf"
possesses,514135,tenir,514135,VMIP3S0,514135,"Bonjoch_Sara_CA.eaf"
-,515335,any,515335,NCMP000,515335,"Bonjoch_Sara_CA.eaf"
BodyPart,516535,cabell,516535,NCMP000,516535,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,516935,llarg,516935,AQ0MP0,516935,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,517335,arrissar,517335,VMP00PM,517335,"Bonjoch_Sara_CA.eaf"
BodyPart,518920,cara,518920,NCFS000,518920,"Bonjoch_Sara_CA.eaf"
StateOfMind,520166,confusió,520166,NCFS000,520166,"Bonjoch_Sara_CA.eaf"
-,522035,no,522035,RN,522035,"Bonjoch_Sara_CA.eaf"
IntentionalPsychologicalProcess,522658,entendre,522658,VMN0000,522658,"Bonjoch_Sara_CA.eaf"
Seeing,524527,mirar,524527,VMIP3S0,524527,"Bonjoch_Sara_CA.eaf"
Location,525150,amunt,525150,RG,525150,"Bonjoch_Sara_CA.eaf"
Location,527642,banda,527642,NCFS000,527642,"Bonjoch_Sara_CA.eaf"
-,531380,mica,531380,NCFS000,531380,"Bonjoch_Sara_CA.eaf"
A-StateOfMind,532003,espantar,532003,VMP00SF,532003,"Bonjoch_Sara_CA.eaf"
Motion,557123,sortir,557123,VMIP3S0,557123,"Bonjoch_Sara_CA.eaf"
Location,557753,sala,557753,NCFS000,557753,"Bonjoch_Sara_CA.eaf"
Aux,558173,estar,558173,VMII3S0,558173,"Bonjoch_Sara_CA.eaf"
IntentionalPsychologicalProcess,558383,estudiar,558383,VMG0000,558383,"Bonjoch_Sara_CA.eaf"
Walking,559013,enfilar,559013,VMIP3S0,559013,"Bonjoch_Sara_CA.eaf"
Location,559643,camí,559643,NCMS000,559643,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,559853,costerut,559853,AQ0MS0,559853,"Bonjoch_Sara_CA.eaf"
Vegetable,560273,matoll,560273,NCMP000,560273,"Bonjoch_Sara_CA.eaf"
Seeing,707653,mirar,707653,VMIP3S0,707653,"Bonjoch_Sara_CA.eaf"
Location,707735,enrere,707735,RG,707735,"Bonjoch_Sara_CA.eaf"
Motion,707981,endinsar,707981,VMIP3S0,707981,"Bonjoch_Sara_CA.eaf"
-,708145,mica,708145,NCFS000,708145,"Bonjoch_Sara_CA.eaf"
Mode,708227,més,708227,RG,708227,"Bonjoch_Sara_CA.eaf"
Vegetable,708473,matoll,708473,NCMP000,708473,"Bonjoch_Sara_CA.eaf"
Aux,708719,anar,708719,VAIP3S0,708719,"Bonjoch_Sara_CA.eaf"
Motion,708883,parar,708883,VMN0000,708883,"Bonjoch_Sara_CA.eaf"
Location,709129,descampat,709129,NCMS000,709129,"Bonjoch_Sara_CA.eaf"
A-SubjectiveAssessmentAttribute,709211,sorrenc,709211,AQ0MS0,709211,"Bonjoch_Sara_CA.eaf"
